sel,mean(delay) [ns]
0,1.451134069587935
1,1.450961766801235
2,1.4507895049269857
3,1.450961766801235
4,1.4513064133016627
5,1.451134069587935
6,1.451134069587935
7,1.4513064133016627
8,1.451134069587935
9,1.451134069587935
10,1.450961766801235
11,1.451134069587935
12,1.450961766801235
13,1.450961766801235
14,1.451134069587935
15,1.450961766801235
16,1.451134069587935
17,1.451134069587935
18,1.451134069587935
19,1.451134069587935
20,1.4513064133016627
21,1.4513064133016627
22,1.4513064133016627
23,1.4513064133016627
24,1.451478797957002
25,1.4513064133016627
26,1.451478797957002
27,1.4513064133016627
28,1.4513064133016627
29,1.451134069587935
30,1.451478797957002
31,1.451478797957002
32,1.451478797957002
33,1.4513064133016627
34,1.4513064133016627
35,1.451134069587935
36,1.451134069587935
37,1.451134069587935
38,1.4513064133016627
39,1.451134069587935
40,1.450961766801235
41,1.451134069587935
42,1.450961766801235
43,1.450961766801235
44,1.450961766801235
45,1.450961766801235
46,1.451134069587935
47,1.451134069587935
48,1.451134069587935
49,1.450961766801235
50,1.4507895049269857
51,1.450961766801235
52,1.450961766801235
53,1.451134069587935
54,1.4513064133016627
55,1.451478797957002
56,1.4513064133016627
57,1.451134069587935
58,1.451134069587935
59,1.450961766801235
60,1.451134069587935
61,1.4513064133016627
62,1.4513064133016627
63,1.4513064133016627
64,1.4513064133016627
65,1.4516512235685437
66,1.451478797957002
67,1.451478797957002
68,1.451478797957002
69,1.451478797957002
70,1.451478797957002
71,1.451478797957002
72,1.451478797957002
73,1.451478797957002
74,1.4513064133016627
75,1.451134069587935
76,1.451134069587935
77,1.451134069587935
78,1.4516512235685437
79,1.451478797957002
80,1.4516512235685437
81,1.451478797957002
82,1.451478797957002
83,1.451478797957002
84,1.4516512235685437
85,1.4516512235685437
86,1.451478797957002
87,1.4513064133016627
88,1.4516512235685437
89,1.4516512235685437
90,1.451478797957002
91,1.4513064133016627
92,1.4513064133016627
93,1.4513064133016627
94,1.4513064133016627
95,1.451134069587935
96,1.451478797957002
97,1.451478797957002
98,1.451478797957002
99,1.4513064133016627
100,1.4513064133016627
101,1.451134069587935
102,1.451134069587935
103,1.4513064133016627
104,1.451478797957002
105,1.451134069587935
106,1.451478797957002
107,1.4513064133016627
108,1.451478797957002
109,1.451134069587935
110,1.451134069587935
111,1.451478797957002
112,1.451478797957002
113,1.4513064133016627
114,1.4513064133016627
115,1.4513064133016627
116,1.4513064133016627
117,1.450961766801235
118,1.451134069587935
119,1.4507895049269857
120,1.450961766801235
121,1.451134069587935
122,1.451134069587935
123,1.4513064133016627
124,1.451134069587935
125,1.451134069587935
126,1.451478797957002
127,1.451134069587935
128,1.451478797957002
129,1.4513064133016627
130,1.4513064133016627
131,1.451134069587935
132,1.451134069587935
133,1.451134069587935
134,1.451134069587935
135,1.4513064133016627
136,1.4513064133016627
137,1.451478797957002
138,1.4513064133016627
139,1.4513064133016627
140,1.451478797957002
141,1.4513064133016627
142,1.451478797957002
143,1.451134069587935
144,1.451134069587935
145,1.4513064133016627
146,1.451134069587935
147,1.451134069587935
148,1.451134069587935
149,1.451134069587935
150,1.4513064133016627
151,1.4513064133016627
152,1.451478797957002
153,1.451134069587935
154,1.450961766801235
155,1.451134069587935
156,1.4513064133016627
157,1.450961766801235
158,1.451134069587935
159,1.451134069587935
160,1.4513064133016627
161,1.4513064133016627
162,1.451478797957002
163,1.451478797957002
164,1.4513064133016627
165,1.451134069587935
166,1.451134069587935
167,1.4513064133016627
