sel1,sel0,mean(delay0) [ns],mean(delay1) [ns],mean(CSC),var(CSC)
0,0,6.01714937176,5.49438803437,10.5961538462,9.13086432798
0,1,6.11111111111,6.11111111111,51.1424657534,52.3797035091
0,2,5.2380952381,4.78260869565,12.1291208791,1.62893219418
0,3,5.2380952381,4.78260869565,13.9148351648,4.14934035744
0,4,6.37440780248,5.58798782671,7.87087912088,0.227833293081
0,5,6.47058823529,6.11111111111,16.1373626374,2.09651612124
0,6,5.5,4.78260869565,6.97802197802,2.02698949402
0,7,5.66570428999,5.01476848721,8.00549450549,0.203266513706
0,8,5.2380952381,4.58333333333,7.00274725275,5.83241003502
0,9,5.5,5.2380952381,26.1813186813,1.93415650284
0,10,4.4,3.92857142857,9.47252747253,0.501992512982
0,11,4.54078747742,4.12057563092,9.86813186813,1.05403936723
0,12,5.0,4.78260869565,14.202739726,2.92875961719
0,13,5.5,5.5,112.824175824,27.655899046
0,14,4.31018142859,4.11906300208,19.4258241758,10.2390034416
0,15,4.4,4.07407407407,21.6098901099,10.3423197681
0,16,6.11111111111,5.78947368421,20.1950549451,5.37678873324
0,17,6.47058823529,6.47058823529,67.2252747253,0.493207342108
0,18,5.32155825551,5.18443619872,32.7747252747,17.136064485
0,19,5.2380952381,5.2380952381,38.0247252747,15.4801578916
0,20,6.47058823529,5.78947368421,10.9697802198,0.875460391257
0,21,6.88103991597,6.91890307645,34.4038461538,20.4000950972
0,22,5.78947368421,5.2380952381,12.6301369863,0.594708200413
0,23,5.78947368421,5.2380952381,13.3956043956,0.673167491849
0,24,5.2380952381,5.0,13.6813186813,0.530310348992
0,25,5.76595344053,5.7622048482,3408.75549451,8025077.91
0,26,4.58333333333,4.23076923077,18.0192307692,2.90347633136
0,27,4.58333333333,4.4,16.1565934066,7.08811586765
0,28,5.28840515977,5.15325330294,39.9450549451,21.3706074146
0,29,5.5,5.78947368421,21.043956044,0.0420239101558
0,30,4.4,4.4,503.653846154,2596.88567202
0,31,4.4,4.58333333333,158.288461538,375.99646027
0,32,4.89726762135,4.93073198991,58.3379120879,29.0369143219
0,33,5.2380952381,5.5,10.9726027397,0.223906924376
0,34,4.07407407407,4.23076923077,18.3681318681,0.446896510083
0,35,4.14605554862,4.38883521044,17.1950549451,0.244920601377
0,36,5.2380952381,5.0,24.0631868132,7.12512830576
0,37,5.5,5.78947368421,30.1593406593,0.133951213622
0,38,4.4,4.4,52.5384615385,444.41885038
0,39,4.57425899257,4.501422521,79.0576923077,846.955462806
0,40,4.07407407407,4.07407407407,272.645604396,25417.7782499
0,41,4.4,4.78260869565,9.06593406593,1.81982852313
0,42,3.37221310095,3.50033911835,26.043956044,0.239826107958
0,43,3.4375,3.54838709677,22.5384615385,1.22104818259
0,44,3.92857142857,4.23076923077,12.301369863,1.05438168512
0,45,4.33094013094,4.94947721998,5.53021978022,0.721614237411
0,46,3.14285714286,3.54838709677,5.17582417582,4.2657891559
0,47,3.23529411765,3.66666666667,4.15659340659,0.412291691825
0,48,5.0,5.2380952381,18.760989011,0.181884736143
0,49,5.42810441819,6.0205105993,8.07967032967,0.0733229682406
0,50,4.23076923077,4.58333333333,10.206043956,0.509743690376
0,51,4.23076923077,4.68297101449,9.31868131868,1.06327738196
0,52,5.4564130223,5.45090510866,233.769230769,5459.62256974
0,53,5.78947368421,6.11111111111,15.456043956,3.94037555851
0,54,4.58333333333,4.78260869565,38.498630137,2.53492963032
0,55,4.58333333333,4.78260869565,33.0961538462,1.42756762468
0,56,4.32129689002,4.52446834535,22.4395604396,5.85074266393
0,57,4.58333333333,5.2380952381,8.16208791209,0.135815420843
0,58,3.4375,3.79310344828,10.5961538462,1.0154797126
0,59,3.61726444628,3.95099145575,10.6758241758,0.301503441613
0,60,4.07407407407,4.58333333333,9.34615384615,0.30325443787
0,61,4.4,5.2380952381,5.36538461538,0.248362214708
0,62,3.33333333333,3.92857142857,5.45879120879,1.96258754981
0,63,3.45977663998,4.0363253113,5.21703296703,2.47762196595
1,0,5.78947368421,5.5,11.5274725275,0.886607897597
1,1,6.11111111111,6.11111111111,51.0849315068,53.6667592419
1,2,5.20238560195,4.86167749165,12.1758241758,1.29875618887
1,3,5.2380952381,4.78260869565,14.1291208791,1.80475637
1,4,6.47058823529,5.5,7.87912087912,0.221651974399
1,5,6.47058823529,6.11111111111,16.2857142857,0.863422291994
1,6,5.58694813958,4.91869339912,7.07417582418,2.03021223282
1,7,5.5,5.0,8.01648351648,0.0162118101679
1,8,5.2380952381,4.58333333333,7.22252747253,5.64553646903
1,9,5.64725296326,5.38096392852,26.1675824176,0.1394985509
1,10,4.4,3.92857142857,9.51098901099,0.332296824055
1,11,4.4,4.07407407407,9.89863013699,0.759587164571
1,12,5.0,4.78260869565,14.2197802198,2.45719116049
1,13,5.46571809509,5.50711669283,112.673076923,1.61015426881
1,14,4.23076923077,4.07407407407,19.4450549451,10.1865414805
1,15,4.4,4.07407407407,21.739010989,9.03353308779
1,16,6.15538185585,5.85494256524,20.4972527473,1.29394849656
1,17,6.47058823529,6.47058823529,66.5714285714,2.78885400314
1,18,5.2380952381,5.0,32.7445054945,22.888019261
1,19,5.2380952381,5.2380952381,36.7115384615,69.6283284024
1,20,6.5528590586,5.99858617195,10.5054945055,5.28293684338
1,21,6.875,6.47058823529,34.3901098901,20.3478142736
1,22,5.78947368421,5.2380952381,12.701369863,1.95739538375
1,23,5.81203072381,5.38128309915,13.217032967,2.74135822968
1,24,5.2380952381,5.0,13.4395604396,2.83975365294
1,25,5.78947368421,5.78947368421,26612.1208791,524671317.304
1,26,4.62723963009,4.37502817695,18.0384615385,2.03148774303
1,27,4.58333333333,4.4,16.3956043956,4.4259147446
1,28,5.36208429944,5.0,39.9038461538,12.7572379544
1,29,5.5,5.78947368421,21.1043956044,0.098991667673
1,30,4.47568052956,4.48188591789,510.21978022,3049.99015819
1,31,4.4,4.58333333333,156.401098901,333.43802077
1,32,4.78260869565,5.0,59.3123287671,13.1134096453
1,33,5.19455269986,5.69944086583,10.9395604396,0.0567866199734
1,34,4.07407407407,4.23076923077,18.3461538462,0.556001690617
1,35,4.07407407407,4.4,17.2335164835,0.244920601377
1,36,5.2380952381,5.0,23.8818681319,8.29098991668
1,37,5.61934028991,5.79588013412,30.1565934066,0.176027955561
