sel1,sel0,mean(delay0) [ns],mean(delay1) [ns],mean(CSC),var(CSC)
0,0,2.38538796292,2.81913435893,5.89285714286,0.853905023548
0,1,2.03576458357,2.4376971364,5.02197802198,0.351165318198
0,2,1.54818284555,1.38518177988,10.0054794521,7.57257271533
0,3,1.69087576291,1.49192379372,2.67032967033,2.13307571549
1,0,2.39849854569,2.79474562639,5.86538461538,0.924186390533
1,1,2.03485166686,2.43475529214,4.97802197802,0.373143340176
1,2,1.52550197972,1.38584226435,10.4532967033,3.08298363724
1,3,1.69284208757,1.49110727405,2.6510989011,2.16123505615
2,0,2.39766951473,2.78265771016,6.04120879121,0.336213923439
2,1,2.0354110517,2.43632254674,4.92032967033,0.441454836372
2,2,1.52651246628,1.38457988975,10.2005494505,5.75373596184
2,3,1.68985754157,1.49067518805,2.65659340659,2.12657740611
3,0,2.38689141167,2.7970947604,5.89285714286,0.639619309262
3,1,2.03619985459,2.43596468239,4.97260273973,0.366372677801
3,2,1.52394875052,1.38387917347,10.1181318681,6.53274815843
3,3,1.69064717146,1.49210347103,2.71978021978,2.10829006159
