sel,mean(delay) [ns]
0,3.5668417980151776
1,3.5678832116788324
2,3.563721201516477
3,3.563721201516477
4,3.5678832116788324
5,3.5699678644463924
6,3.5616438356164384
7,3.5689252336448596
8,3.574144486692015
9,3.5783308931185944
10,3.576236464735148
11,3.5783308931185944
12,3.5699678644463924
13,3.575190169689877
14,3.5730994152046787
15,3.571011104617183
16,3.539976825028969
17,3.5451116913257907
18,3.538951636258326
19,3.5430559582487673
20,3.564760793465578
21,3.554392088423502
22,3.5492303223932615
23,3.551293228712584
24,3.554392088423502
25,3.5523255813953485
26,3.548199767711963
27,3.5492303223932615
28,3.5523255813953485
29,3.551293228712584
30,3.5606060606060606
31,3.563721201516477
32,3.5678832116788324
33,3.5689252336448596
34,3.564760793465578
35,3.564760793465578
36,3.5689252336448596
37,3.571011104617183
38,3.56268221574344
39,3.5699678644463924
40,3.575190169689877
41,3.579379027533685
42,3.576236464735148
43,3.579379027533685
44,3.571011104617183
45,3.575190169689877
46,3.5730994152046787
47,3.571011104617183
48,3.5410026079397277
49,3.546140452698781
50,3.539976825028969
51,3.544083526682135
52,3.565800992121389
53,3.5554262438172826
54,3.551293228712584
55,3.554392088423502
56,3.5564610011641444
57,3.554392088423502
58,3.5492303223932615
59,3.551293228712584
60,3.5533585344576912
61,3.5523255813953485
62,3.5616438356164384
63,3.565800992121389
64,3.5678832116788324
65,3.5689252336448596
66,3.563721201516477
67,3.563721201516477
68,3.5678832116788324
69,3.5699678644463924
70,3.5616438356164384
71,3.5689252336448596
72,3.574144486692015
73,3.579379027533685
74,3.576236464735148
75,3.579379027533685
76,3.571011104617183
77,3.575190169689877
78,3.5730994152046787
79,3.571011104617183
80,3.5410026079397277
81,3.546140452698781
82,3.539976825028969
83,3.544083526682135
84,3.565800992121389
85,3.5554262438172826
86,3.5502614758861126
87,3.5533585344576912
88,3.5554262438172826
89,3.554392088423502
90,3.548199767711963
91,3.5502614758861126
92,3.5523255813953485
93,3.5523255813953485
94,3.5616438356164384
95,3.565800992121389
96,3.5720549546916107
97,3.5730994152046787
98,3.5689252336448596
99,3.5678832116788324
100,3.5720549546916107
101,3.575190169689877
102,3.565800992121389
103,3.5720549546916107
104,3.57728337236534
105,3.582527118147171
106,3.5804277761500147
107,3.582527118147171
108,3.574144486692015
109,3.579379027533685
110,3.576236464735148
111,3.575190169689877
112,3.544083526682135
113,3.5492303223932615
114,3.544083526682135
115,3.5471698113207544
116,3.5689252336448596
117,3.5585323238206175
118,3.554392088423502
119,3.5564610011641444
120,3.559568890183513
121,3.5585323238206175
122,3.5523255813953485
123,3.554392088423502
124,3.557496360989811
125,3.5554262438172826
126,3.564760793465578
127,3.5689252336448596
128,3.575190169689877
129,3.576236464735148
130,3.5720549546916107
131,3.571011104617183
132,3.576236464735148
133,3.5783308931185944
134,3.5699678644463924
135,3.576236464735148
136,3.58147713950762
137,3.5867331963604343
138,3.5846289234379585
139,3.5867331963604343
140,3.5783308931185944
141,3.5835777126099706
142,3.58147713950762
143,3.579379027533685
144,3.548199767711963
145,3.5533585344576912
146,3.5471698113207544
147,3.551293228712584
148,3.5730994152046787
149,3.56268221574344
150,3.5585323238206175
151,3.5606060606060606
152,3.563721201516477
153,3.56268221574344
154,3.5564610011641444
155,3.5585323238206175
156,3.5606060606060606
157,3.5606060606060606
158,3.5689252336448596
159,3.5730994152046787
160,3.58147713950762
161,3.582527118147171
162,3.57728337236534
163,3.5783308931185944
164,3.582527118147171
165,3.5846289234379585
166,3.576236464735148
167,3.582527118147171
168,3.5888399412628487
169,3.593060864451632
170,3.5909491625036734
171,3.593060864451632
172,3.5846289234379585
173,3.589894242068155
174,3.5877862595419847
175,3.585680751173709
176,3.5554262438172826
177,3.559568890183513
178,3.5533585344576912
179,3.5585323238206175
180,3.579379027533685
181,3.5689252336448596
182,3.565800992121389
183,3.5668417980151776
184,3.5699678644463924
185,3.5689252336448596
186,3.563721201516477
187,3.565800992121389
188,3.5678832116788324
189,3.5668417980151776
190,3.575190169689877
191,3.579379027533685
192,3.575190169689877
193,3.57728337236534
194,3.5720549546916107
195,3.5720549546916107
196,3.576236464735148
197,3.579379027533685
198,3.5699678644463924
199,3.57728337236534
200,3.582527118147171
201,3.5867331963604343
202,3.5846289234379585
203,3.5867331963604343
204,3.5783308931185944
205,3.5835777126099706
206,3.58147713950762
207,3.579379027533685
208,3.5492303223932615
209,3.5533585344576912
210,3.548199767711963
211,3.551293228712584
212,3.5730994152046787
213,3.56268221574344
214,3.5585323238206175
215,3.5606060606060606
216,3.56268221574344
217,3.5616438356164384
218,3.5564610011641444
219,3.5585323238206175
220,3.5606060606060606
221,3.559568890183513
222,3.5689252336448596
223,3.5730994152046787
224,3.5783308931185944
225,3.579379027533685
226,3.574144486692015
227,3.574144486692015
228,3.579379027533685
229,3.58147713950762
230,3.5730994152046787
231,3.579379027533685
232,3.585680751173709
233,3.589894242068155
234,3.5867331963604343
235,3.5888399412628487
236,3.58147713950762
237,3.5867331963604343
238,3.5835777126099706
239,3.58147713950762
240,3.5523255813953485
241,3.5564610011641444
242,3.5502614758861126
243,3.554392088423502
244,3.576236464735148
245,3.565800992121389
246,3.5616438356164384
247,3.563721201516477
248,3.565800992121389
249,3.564760793465578
250,3.559568890183513
251,3.5616438356164384
252,3.564760793465578
253,3.56268221574344
254,3.5720549546916107
255,3.576236464735148
256,3.5668417980151776
257,3.5689252336448596
258,3.563721201516477
259,3.563721201516477
260,3.5678832116788324
261,3.5699678644463924
262,3.5616438356164384
263,3.5689252336448596
264,3.574144486692015
265,3.5783308931185944
266,3.576236464735148
267,3.5783308931185944
268,3.571011104617183
269,3.575190169689877
270,3.5730994152046787
271,3.571011104617183
272,3.5410026079397277
273,3.5451116913257907
274,3.539976825028969
275,3.5430559582487673
276,3.564760793465578
277,3.554392088423502
278,3.5502614758861126
279,3.5523255813953485
280,3.554392088423502
281,3.554392088423502
282,3.5492303223932615
283,3.5502614758861126
284,3.5533585344576912
285,3.5523255813953485
286,3.5616438356164384
287,3.564760793465578
288,3.5720549546916107
289,3.5730994152046787
290,3.5678832116788324
291,3.5689252336448596
292,3.5730994152046787
293,3.575190169689877
294,3.5668417980151776
295,3.5730994152046787
296,3.5783308931185944
297,3.582527118147171
298,3.5804277761500147
299,3.5835777126099706
300,3.575190169689877
301,3.5804277761500147
302,3.5783308931185944
303,3.576236464735148
304,3.5451116913257907
305,3.5502614758861126
306,3.5451116913257907
