sel1,sel0,mean(delay0) [ns],mean(delay1) [ns],mean(CSC),var(CSC)
0,0,2.0748790219882842,2.3721246238959526,6.862295081967213,0.35480784735286214
0,1,2.4021632251720746,2.3143939393939394,25.354312354312356,24.83483571595461
0,2,2.8771640560593568,2.7877267024067525,30.013953488372092,34.450968090859924
0,3,2.9296078666506773,2.426740836396146,4.090909090909091,0.6374231828777285
0,4,1.930767406939066,2.1177184466019416,4.927738927738928,16.854918197575543
0,5,2.2591976335736734,2.059492710878908,10.496503496503497,1.6346031590786834
0,6,2.7341913822048127,2.5329186106791086,12.303030303030303,1.60514233241506
0,7,2.7877267024067525,2.171672294295362,3.400932400932401,2.408017778647149
0,8,1.6145661225299055,1.8856128434702069,4.034965034965035,0.047728495280942834
0,9,1.9433617055126877,1.8307116104868915,15.344186046511627,15.165256895619253
0,10,2.41833300336567,2.302185380557649,19.52913752913753,7.666400421645177
0,11,2.4719328411044805,1.9412231930103259,3.543123543123543,2.4299585418466534
0,12,2.287961055982026,2.675424192665572,4.916083916083916,0.07687417477627267
0,13,2.6161421537144083,2.6173130490679237,817.2354312354312,201045.49468868348
0,14,3.091323045788009,3.09084008097166,895.939393939394,222793.39959030872
0,15,3.1446217189912504,2.7296089385474858,6.405594405594406,1.1035584462157888
1,0,2.0752633367312265,2.3721246238959526,6.946386946386946,0.10668275003939338
1,1,2.4021632251720746,2.314104385715639,25.37441860465116,15.494694429421308
1,2,2.8768252472915683,2.7875399361022364,29.745920745920746,46.84220363940644
1,3,2.9303106633081444,2.426740836396146,4.067599067599067,0.7576681282974992
1,4,1.930920012646222,2.1169337375487225,5.065268065268065,17.35238343629952
1,5,2.2596153846153846,2.0588235294117645,10.277389277389277,4.69927896501323
1,6,2.734698444668233,2.532656023222061,12.296037296037296,2.0732010801940874
1,7,2.7877267024067525,2.1715555555555555,3.1794871794871793,2.4549638395792233
1,8,1.6143527390471155,1.8858024691358024,4.041958041958042,0.0868176112931358
1,9,1.9432957052648911,1.8309225811286818,15.276744186046512,15.716435911303408
1,10,2.4178543151227236,2.302185380557649,19.46153846153846,8.980455441993904
