sel1,sel0,mean(delay0) [ns],mean(delay1) [ns],mean(CSC),var(CSC)
0,0,1.67705356968,2.26156529941,2.14285714286,1.66091051805
0,1,1.7869534552,2.26788583491,2.62637362637,0.794469266997
0,2,1.65715836201,2.22725905077,2.28021978022,1.25114720444
0,3,1.64633448164,2.25474043789,1.69505494505,1.82733818379
0,4,1.67386155189,2.23837073281,2.62362637363,0.822628607656
0,5,1.69306936223,2.244383948,2.64835164835,0.546673107113
0,6,1.73148445292,2.21072207616,2.57417582418,0.914827617438
0,7,1.64627090918,2.21209746711,2.12087912088,1.70516845792
0,8,1.67579697017,2.29470036491,1.68131868132,1.89294771163
0,9,1.69577185154,2.29056607265,2.2904109589,1.39511352974
0,10,1.6544860469,2.25044629756,1.62087912088,1.83978384253
0,11,1.64643747876,2.27103878817,2.03846153846,1.9545646661
0,12,1.74326194189,2.22103091599,2.6978021978,0.644940224611
0,13,1.69289508946,2.24870605723,2.6043956044,0.585255403937
0,14,1.65532272029,2.19748106343,2.57142857143,0.799843014129
0,15,1.64632698871,2.23418636867,2.2032967033,1.44768143944
1,0,1.67337708557,2.26934840191,2.32967032967,1.34736142978
1,1,1.69365561069,2.27035214226,2.62637362637,0.799963772491
1,2,1.64630378483,2.22905254716,2.1456043956,1.44857957976
1,3,1.6461672089,2.26399945538,1.74246575342,1.78025145431
1,4,1.67610170276,2.23559463992,2.60714285714,0.826432496075
1,5,1.78631048267,2.24436290238,2.59615384615,0.669325866441
1,6,1.65434735767,2.19240500154,2.60714285714,0.870388540031
1,7,1.64842133429,2.21214259238,2.09340659341,1.68907740611
1,8,1.67418244754,2.30277535345,1.63461538462,1.90770287405
1,9,1.78616911225,2.28043602699,2.36813186813,1.27107233426
1,10,1.65513101285,2.26045479953,1.64835164835,1.81040937085
1,11,1.64848954285,2.2807122769,2.09065934066,1.8956270378
1,12,1.67375044865,2.23292012113,2.66483516484,0.70634585195
1,13,1.69804122383,2.24022310511,2.60989010989,0.584078009902
1,14,1.65439331832,2.19789953089,2.55890410959,0.898585100394
1,15,1.64904525826,2.21629705072,2.26098901099,1.34122539548
2,0,1.67590502906,2.26126234184,2.23076923077,1.45773457312
2,1,1.69209426911,2.27920473484,2.68956043956,0.686594312281
2,2,1.72740853162,2.22729908692,2.27747252747,1.34883317232
2,3,1.64890910772,2.2484146009,1.62362637363,1.86658465161
2,4,1.67364869816,2.2286072223,2.62637362637,0.816447288975
2,5,1.69518425784,2.24426140374,2.69230769231,0.531699070161
2,6,1.6552676047,2.20352646086,2.54395604396,0.951364569496
2,7,1.63979622628,2.20248110009,2.12362637363,1.6742769593
2,8,1.67331524517,2.28209728434,1.78296703297,1.80729229562
2,9,1.78554460654,2.30339437151,2.35890410959,1.36981797711
2,10,1.70928220822,2.26906678762,1.77197802198,1.66503894457
2,11,1.64621534507,2.27909945593,1.89010989011,2.09231976814
2,12,1.67585407515,2.23864424588,2.64835164835,0.810409370849
2,13,1.78641316298,2.23026087383,2.68131868132,0.519321338003
2,14,1.72421254905,2.19796161795,2.4532967033,1.03353308779
2,15,1.64840875123,2.21764072647,2.29945054945,1.32516453327
3,0,1.67618222901,2.26056340973,2.20604395604,1.50974369038
3,1,1.69266392936,2.26921766317,2.63461538462,0.819790786137
3,2,1.65449619218,2.22342446578,2.31593406593,1.30403181983
3,3,1.70248021602,2.23839306583,1.59726027397,1.80766372678
3,4,1.74240006128,2.23811440628,2.59615384615,0.856139053254
3,5,1.78757986659,2.25919599439,2.6043956044,0.667672986354
3,6,1.65441176471,2.20401688984,2.4478021978,1.08244022461
3,7,1.64579293915,2.2241882813,2.08791208791,1.66260113513
3,8,1.67375620375,2.29328064184,1.64835164835,1.79942035986
3,9,1.69243526611,2.30094396712,2.16758241758,1.59004800145
3,10,1.65441176471,2.26183179672,1.6510989011,1.84255373747
3,11,1.64618031447,2.28075901442,2.0521978022,1.94507758725
3,12,1.67296889446,2.22257536523,2.64835164835,0.766453326893
3,13,1.69284485089,2.24190063217,2.71428571429,0.445839874411
3,14,1.72347474661,2.19787928148,2.60547945205,0.786819290674
3,15,1.63866774529,2.2179087035,2.20879120879,1.37948315421
4,0,1.67345599542,2.26198387935,2.28571428571,1.45133437991
4,1,1.69310982771,2.26953126592,2.68681318681,0.715100833233
4,2,1.65447223915,2.22727337601,2.25274725275,1.33172322183
4,3,1.64643946398,2.24687830261,1.7032967033,1.78559352735
4,4,1.73302753181,2.22812587063,2.36538461538,1.30330726965
4,5,1.69291582585,2.2459056743,2.69230769231,0.564666103128
4,6,1.65711795577,2.2021597985,2.62637362637,0.750513223041
4,7,1.6461550654,2.2310353873,2.1510989011,1.60629000121
4,8,1.67316916289,2.29516391538,1.62191780822,1.8515744042
4,9,1.6918805826,2.30129746544,2.18131868132,1.60998067866
4,10,1.65448997949,2.25671604164,1.79395604396,1.83391951455
4,11,1.64582765418,2.26941908583,2.06043956044,1.93590749909
4,12,1.67373820255,2.23230778947,2.62087912088,0.773849776597
4,13,1.6963401243,2.23846941662,2.77747252747,0.376305699795
4,14,1.73095911923,2.19805452772,2.55769230769,0.862056213018
4,15,1.64654331273,2.20868286182,2.34615384615,1.19885883347
5,0,1.67316681643,2.27086625014,2.21153846154,1.55689983094
5,1,1.79513941786,2.26045869913,2.61538461538,0.841081994928
5,2,1.64762240672,2.23430473929,2.23351648352,1.34931620577
5,3,1.63915211123,2.24681295203,1.66575342466,1.82800525427
5,4,1.74175175018,2.2382916861,2.51648351648,1.00247554643
5,5,1.69570860387,2.24782370718,2.66483516484,0.519532665137
5,6,1.71996041836,2.19120920801,2.5521978022,0.890132532303
5,7,1.64574403865,2.21206454708,2.00549450549,1.74722255766
5,8,1.67360143537,2.29745833724,1.49450549451,1.89282695327
5,9,1.68395511791,2.2995639688,2.15934065934,1.60098418065
5,10,1.61764705882,2.24833369265,1.73901098901,1.84122539548
5,11,1.64615450025,2.27915099607,2.08516483516,1.90758211569
5,12,1.66647093949,2.2299492837,2.67032967033,0.66604274846
5,13,1.69217139346,2.22935703588,2.61263736264,0.566983154208
