sel1,sel0,mean(delay0) [ns],mean(delay1) [ns],mean(CSC),var(CSC)
0,0,3.84415470646,4.97102341241,2.20604395604,1.72402940466
0,1,3.83633320702,4.93845453201,2.43681318681,1.32842500906
0,2,3.86294505062,4.97070023662,1.54395604396,2.22608984422
0,3,3.81421226517,1.65482124454,2.21153846154,0.249207523246
0,4,3.83005048176,4.89482628862,2.14285714286,1.82025117739
0,5,3.81689861076,4.90400787729,2.28296703297,1.57102855935
0,6,3.8684321354,4.92045691104,1.50824175824,2.21696504045
0,7,3.80482577976,1.64139106013,2.17032967033,0.339119671537
0,8,3.84557703451,1.66967672496,2.20821917808,0.263494088947
0,9,3.83661687088,4.9669150657,2.03296703297,1.92199009781
0,10,3.87950986572,4.95201227007,1.32142857143,2.19613422292
0,11,3.85775596183,1.6510602645,2.17857142857,0.338991365777
0,12,3.84197792546,4.9525501735,2.28571428571,1.57770800628
0,13,3.8354814572,4.91633625174,1.83791208791,2.10284838788
0,14,3.86877623951,4.9759051698,0.96978021978,1.92491094071
0,15,3.83034722871,4.93232393963,2.23626373626,1.65297065572
0,16,3.84915920652,4.96560853743,2.11263736264,1.82522491245
0,17,3.84151119369,4.93758519542,1.13186813187,2.04854486173
0,18,3.8956391235,4.96956899836,0.554945054945,1.31840961237
0,19,3.85233405348,1.70454784733,2.20273972603,0.315060987052
0,20,3.86549112854,1.64974461418,2.20879120879,0.313549088274
0,21,3.83749207537,4.87688471578,0.71978021978,1.56982852313
0,22,3.89195046524,4.96302602059,0.75,1.63804945055
0,23,3.82569988177,4.91017484069,1.84615384615,2.08072696534
0,24,3.89195319955,4.96805270532,1.52472527473,2.20543261683
0,25,3.85691408633,4.91530726391,0.725274725275,1.60035019925
0,26,3.92942562434,4.98323467423,0.57967032967,1.36453175945
0,27,3.8694064931,4.92535618244,1.61538461538,2.18723584108
0,28,3.8670009073,4.92603850461,1.53571428571,2.21026295133
0,29,3.86515456958,4.91464229636,0.679452054795,1.53286545318
0,30,3.92104220496,4.95048429831,1.06318681319,2.00974369038
0,31,3.84388414191,4.92337037297,1.67032967033,2.19351527593
0,32,3.85059470253,4.99298391381,2.36538461538,1.48462595097
0,33,3.86998494854,4.9394400282,2.40934065934,1.36815451032
0,34,3.91352955179,5.01682606258,1.42032967033,2.18870758363
0,35,3.84156877009,1.65831556719,2.2032967033,0.332296824055
0,36,3.84727848956,1.64642452957,2.15934065934,0.254830334501
0,37,3.84248829788,1.63739013445,2.19230769231,0.435545224007
0,38,3.8957373956,1.65900423411,2.15384615385,0.410397295013
0,39,3.82623041734,4.93916551875,2.18131868132,1.74184881053
0,40,3.86545832243,4.99442682147,2.5397260274,1.13609307562
0,41,3.89050363607,1.65748975379,2.14010989011,0.252347240671
0,42,3.90743106561,1.67449815692,2.23901098901,0.225840780099
0,43,3.86975204266,4.97310682406,2.41208791209,1.37413959667
0,44,3.85122087343,1.65209465183,2.17582417582,0.210844100954
0,45,3.86893844628,1.65325118332,2.24450549451,0.333074206014
0,46,3.90351483948,1.65786505221,2.19505494505,0.294371150827
0,47,3.84901885138,4.97925650273,2.42307692308,1.34847844463
0,48,3.84829839354,4.95020297854,2.37637362637,1.45999124502
0,49,3.83616134911,4.92478497176,1.92582417582,2.02471772733
0,50,3.88127732643,4.95957895341,1.27671232877,2.17822480766
0,51,3.82250242889,4.90165911944,2.16208791209,1.78966157469
0,52,3.83507158864,1.64922494769,2.20604395604,0.328425009057
0,53,3.81472461295,4.89084945138,1.81043956044,2.10967123536
0,54,3.85406046708,4.95107917204,0.972527472527,1.93880569979
0,55,3.78651385675,4.89917691005,2.22802197802,1.66503894457
0,56,3.86783412516,4.95584870111,2.49725274725,1.18955289216
0,57,3.85593998988,1.64471129644,2.21978021978,0.286861490158
0,58,3.89885864455,1.64599715164,2.21978021978,0.341806545103
0,59,3.8398643351,4.9135117636,2.46703296703,1.25990218573
0,60,3.85724970708,4.93254772839,2.3489010989,1.46892736384
0,61,3.82651133425,4.90296932569,1.52328767123,2.18918371177
0,62,3.85790960544,4.96592451429,0.818681318681,1.76382683251
0,63,3.83205145854,1.64109094512,2.22252747253,0.3708111943
1,0,3.84653920839,1.66881101816,2.15659340659,0.412291691825
1,1,3.83568950383,4.93443660544,2.45054945055,1.29151068712
