sel,mean(delay) [ns]
0,2.1241091604380324
1,2.1237400069516856
2,2.1237400069516856
3,2.1237400069516856
4,2.1233709817549955
5,2.1237400069516856
6,2.1237400069516856
7,2.1237400069516856
8,2.1237400069516856
9,2.1241091604380324
10,2.1241091604380324
11,2.1241091604380324
12,2.1241091604380324
13,2.1237400069516856
14,2.1237400069516856
15,2.1237400069516856
16,2.1237400069516856
17,2.1241091604380324
18,2.1241091604380324
19,2.1241091604380324
20,2.1241091604380324
21,2.1241091604380324
22,2.1241091604380324
23,2.1241091604380324
24,2.1237400069516856
25,2.1237400069516856
26,2.1237400069516856
27,2.1237400069516856
28,2.1244784422809455
29,2.1241091604380324
30,2.1244784422809455
31,2.1244784422809455
32,2.1241091604380324
33,2.1239245836948593
34,2.1241091604380324
35,2.1241091604380324
36,2.1241091604380324
37,2.1241091604380324
38,2.1244784422809455
39,2.1241091604380324
40,2.1241091604380324
41,2.1244784422809455
42,2.1241091604380324
43,2.1237400069516856
44,2.1237400069516856
45,2.1241091604380324
46,2.1241091604380324
47,2.1237400069516856
48,2.1237400069516856
49,2.1237400069516856
50,2.1237400069516856
51,2.1237400069516856
52,2.1237400069516856
53,2.1237400069516856
54,2.1237400069516856
55,2.1237400069516856
56,2.1237400069516856
57,2.1237400069516856
58,2.1237400069516856
59,2.1237400069516856
60,2.1233709817549955
61,2.1233709817549955
62,2.1237400069516856
63,2.1237400069516856
64,2.1237400069516856
65,2.1241091604380324
66,2.1237400069516856
67,2.1241091604380324
68,2.1237400069516856
69,2.1237400069516856
70,2.1237400069516856
71,2.1237400069516856
72,2.1237400069516856
73,2.1237400069516856
74,2.1237400069516856
75,2.1237400069516856
76,2.1237400069516856
77,2.1241091604380324
78,2.1237400069516856
79,2.1237400069516856
80,2.1233709817549955
81,2.1237400069516856
82,2.1237400069516856
83,2.1237400069516856
84,2.1237400069516856
85,2.1237400069516856
86,2.1233709817549955
87,2.1237400069516856
88,2.1241091604380324
89,2.1241091604380324
90,2.1244784422809455
91,2.1241091604380324
92,2.1237400069516856
93,2.1237400069516856
94,2.1237400069516856
95,2.1241091604380324
96,2.1241091604380324
97,2.1237400069516856
98,2.1241091604380324
99,2.1241091604380324
100,2.1237400069516856
101,2.1233709817549955
102,2.1237400069516856
103,2.1233709817549955
104,2.1237400069516856
105,2.1237400069516856
106,2.1237400069516856
107,2.1237400069516856
108,2.1237400069516856
109,2.1241091604380324
110,2.1241091604380324
111,2.1237400069516856
112,2.1241091604380324
113,2.1237400069516856
114,2.1237400069516856
115,2.1237400069516856
116,2.1237400069516856
117,2.1237400069516856
118,2.1233709817549955
