sel,mean(delay) [ns]
0,2.0676818950930627
1,2.0676818950930627
2,2.0680318158740905
3,2.0676818950930627
4,2.0676818950930627
5,2.0676818950930627
6,2.0676818950930627
7,2.0676818950930627
8,2.0676818950930627
9,2.0680318158740905
10,2.0676818950930627
11,2.0676818950930627
12,2.0680318158740905
13,2.0676818950930627
14,2.0680318158740905
15,2.0676818950930627
16,2.0680318158740905
17,2.0676818950930627
18,2.0676818950930627
19,2.0676818950930627
20,2.0676818950930627
21,2.0676818950930627
22,2.0676818950930627
23,2.0680318158740905
24,2.0680318158740905
25,2.0676818950930627
26,2.0680318158740905
27,2.0680318158740905
28,2.0676818950930627
29,2.0676818950930627
30,2.0680318158740905
31,2.0680318158740905
32,2.0680318158740905
33,2.0683818551117126
34,2.0680318158740905
35,2.0683818551117126
36,2.0680318158740905
37,2.0680318158740905
38,2.0683818551117126
39,2.0676818950930627
40,2.0676818950930627
41,2.0680318158740905
42,2.0676818950930627
43,2.0676818950930627
44,2.0680318158740905
45,2.0680318158740905
46,2.0680318158740905
47,2.0680318158740905
48,2.0676818950930627
49,2.0680318158740905
50,2.0676818950930627
51,2.0676818950930627
52,2.0680318158740905
53,2.0680318158740905
54,2.0680318158740905
55,2.0676818950930627
56,2.0680318158740905
57,2.0680318158740905
58,2.0676818950930627
59,2.0673320927085097
60,2.0676818950930627
61,2.0676818950930627
62,2.0676818950930627
63,2.0680318158740905
64,2.0680318158740905
65,2.0680318158740905
66,2.0680318158740905
67,2.0680318158740905
68,2.0683818551117126
69,2.0683818551117126
70,2.0683818551117126
71,2.0683818551117126
72,2.0680318158740905
73,2.0680318158740905
74,2.0680318158740905
75,2.0680318158740905
76,2.0680318158740905
77,2.0683818551117126
78,2.0683818551117126
79,2.0683818551117126
80,2.0683818551117126
81,2.068732012866091
82,2.0683818551117126
83,2.0683818551117126
84,2.0683818551117126
85,2.0683818551117126
86,2.0683818551117126
87,2.0683818551117126
88,2.0683818551117126
89,2.0676818950930627
90,2.0680318158740905
91,2.0680318158740905
92,2.0680318158740905
93,2.0680318158740905
94,2.0676818950930627
95,2.0680318158740905
96,2.0680318158740905
97,2.0682068354929015
98,2.0680318158740905
99,2.0680318158740905
100,2.0680318158740905
101,2.0683818551117126
102,2.0680318158740905
103,2.0680318158740905
104,2.0680318158740905
105,2.0680318158740905
106,2.0680318158740905
107,2.0680318158740905
108,2.0680318158740905
109,2.0683818551117126
110,2.0680318158740905
111,2.0680318158740905
112,2.0680318158740905
113,2.0676818950930627
114,2.0680318158740905
115,2.0680318158740905
116,2.0680318158740905
117,2.0680318158740905
118,2.0680318158740905
119,2.0676818950930627
120,2.0676818950930627
121,2.0676818950930627
122,2.0676818950930627
123,2.0676818950930627
124,2.0676818950930627
125,2.0676818950930627
126,2.0676818950930627
127,2.0676818950930627
128,2.0680318158740905
129,2.0676818950930627
130,2.0676818950930627
131,2.0676818950930627
132,2.0676818950930627
133,2.0676818950930627
134,2.0680318158740905
135,2.0676818950930627
136,2.0680318158740905
137,2.0680318158740905
138,2.0680318158740905
139,2.0680318158740905
140,2.0680318158740905
141,2.0680318158740905
142,2.0680318158740905
143,2.0680318158740905
144,2.0680318158740905
145,2.0680318158740905
146,2.0680318158740905
147,2.0680318158740905
148,2.0680318158740905
149,2.0680318158740905
150,2.0680318158740905
151,2.0680318158740905
152,2.0683818551117126
153,2.0680318158740905
154,2.0683818551117126
155,2.0680318158740905
156,2.0680318158740905
157,2.0680318158740905
158,2.0683818551117126
159,2.0683818551117126
160,2.0683818551117126
161,2.0683818551117126
162,2.0683818551117126
163,2.0680318158740905
164,2.0680318158740905
165,2.0680318158740905
166,2.0683818551117126
167,2.0680318158740905
168,2.0676818950930627
169,2.0680318158740905
170,2.0680318158740905
171,2.0680318158740905
172,2.0680318158740905
173,2.0680318158740905
174,2.0680318158740905
