sel,mean(delay) [ns]
0,2.644449253408353
1,2.6438771094764175
2,2.648461205028175
3,2.6519097222222223
4,2.669287898645697
5,2.662309368191721
6,2.6570993694281366
7,2.6542137271937443
8,2.6450216450216453
9,2.641591007349762
10,2.648461205028175
11,2.647313691507799
12,2.662309368191721
13,2.653061224489796
14,2.6490353349230435
15,2.6496097137901127
16,2.6455942844771596
17,2.644449253408353
18,2.6313522825150732
19,2.6330532212885154
20,2.633620689655172
21,2.635893011216566
22,2.637030643072939
23,2.6347563605002158
24,2.640449438202247
25,2.6381692573402415
26,2.63418840267299
27,2.635893011216566
28,2.637599827325707
29,2.6387389332757505
30,2.647887323943662
31,2.6433052130651093
32,2.6450216450216453
33,2.6450216450216453
34,2.6501843417913684
35,2.652485348382896
36,2.669871094603452
37,2.662309368191721
38,2.6576772509786863
39,2.6547903541168805
40,2.6450216450216453
41,2.641591007349762
42,2.6490353349230435
43,2.647887323943662
44,2.662309368191721
45,2.653061224489796
46,2.6490353349230435
47,2.6496097137901127
48,2.646167171935903
49,2.6450216450216453
50,2.631919017876373
51,2.63418840267299
52,2.6330532212885154
53,2.635324563295234
54,2.635893011216566
55,2.63418840267299
56,2.640449438202247
57,2.6381692573402415
58,2.63418840267299
59,2.635893011216566
60,2.637599827325707
61,2.6387389332757505
62,2.647887323943662
63,2.6433052130651093
64,2.653637350705755
65,2.653061224489796
66,2.6576772509786863
67,2.6611498257839723
68,2.6786497150372646
69,2.67103825136612
70,2.6657940663176265
71,2.6628895184135977
72,2.6542137271937443
73,2.650759219088937
74,2.6582553839460514
75,2.6570993694281366
76,2.671622212505466
77,2.662309368191721
78,2.6582553839460514
79,2.6588337684943433
80,2.655367231638418
81,2.653637350705755
82,2.6410200994164685
83,2.642733564013841
84,2.642733564013841
85,2.6450216450216453
86,2.646167171935903
87,2.6438771094764175
88,2.6501843417913684
89,2.647887323943662
90,2.6438771094764175
91,2.6455942844771596
92,2.647313691507799
93,2.647887323943662
94,2.6576772509786863
95,2.653061224489796
96,2.6570993694281366
97,2.6565217391304348
98,2.6611498257839723
99,2.664050577719643
100,2.6815887645380734
101,2.6751313485113837
102,2.669287898645697
103,2.666957660410301
104,2.6576772509786863
105,2.6542137271937443
106,2.6612200741823084
107,2.6605704332680165
108,2.6751313485113837
109,2.6652126499454742
110,2.6611498257839723
111,2.6617294707035506
112,2.6588337684943433
113,2.6570993694281366
114,2.644449253408353
115,2.646167171935903
116,2.646167171935903
117,2.647887323943662
118,2.6490353349230435
119,2.6467403075590212
120,2.652485348382896
121,2.6501843417913684
122,2.6467403075590212
123,2.647887323943662
124,2.6501843417913684
125,2.650759219088937
126,2.6599912929908576
127,2.655367231638418
128,2.6559443599217563
129,2.6559443599217563
130,2.6605704332680165
131,2.6634699215344377
132,2.6804123711340204
133,2.673960612691466
134,2.6687049574142825
135,2.6657940663176265
136,2.6570993694281366
137,2.653637350705755
138,2.6605704332680165
139,2.6599912929908576
140,2.674545852484132
141,2.6646314871347583
142,2.6599912929908576
143,2.6617294707035506
144,2.6582553839460514
145,2.6565217391304348
146,2.6438771094764175
147,2.646167171935903
148,2.6455942844771596
149,2.647887323943662
150,2.6490353349230435
151,2.6467403075590212
152,2.652485348382896
153,2.6501843417913684
154,2.6467403075590212
155,2.647887323943662
156,2.6501843417913684
157,2.650759219088937
158,2.6599912929908576
159,2.655367231638418
160,2.6605704332680165
161,2.6594124047878127
162,2.664050577719643
163,2.666957660410301
164,2.6845342706502633
165,2.677475898334794
166,2.672206429040018
167,2.669287898645697
168,2.6605704332680165
169,2.6570993694281366
170,2.664050577719643
171,2.6628895184135977
172,2.677475898334794
173,2.6681222707423577
174,2.6634699215344377
175,2.6646314871347583
176,2.6611498257839723
177,2.6605704332680165
178,2.647313691507799
179,2.6490353349230435
180,2.6490353349230435
181,2.650759219088937
182,2.652485348382896
183,2.6496097137901127
184,2.655367231638418
185,2.653061224489796
186,2.6490353349230435
187,2.650759219088937
188,2.652485348382896
189,2.653637350705755
190,2.6634699215344377
191,2.6588337684943433
192,2.6652126499454742
193,2.6646314871347583
194,2.669871094603452
195,2.672206429040018
196,2.689260563380282
197,2.6827661909989025
198,2.678062678062678
199,2.6751313485113837
200,2.6657940663176265
201,2.6628895184135977
202,2.669287898645697
203,2.6681222707423577
204,2.6827661909989025
205,2.6733756289652155
206,2.669871094603452
207,2.6704545454545454
208,2.666957660410301
209,2.6657940663176265
210,2.652485348382896
211,2.6542137271937443
212,2.6542137271937443
213,2.6565217391304348
214,2.6570993694281366
215,2.655367231638418
216,2.6617294707035506
217,2.6594124047878127
218,2.655367231638418
219,2.6570993694281366
220,2.6588337684943433
221,2.6594124047878127
222,2.6687049574142825
223,2.664050577719643
224,2.669871094603452
225,2.669287898645697
226,2.674545852484132
227,2.6768893756845564
228,2.6940035273368608
229,2.687486254673411
230,2.6821773485513605
231,2.6792370094277573
232,2.6704545454545454
233,2.6675398384632176
234,2.674545852484132
235,2.6733756289652155
236,2.687486254673411
237,2.678062678062678
238,2.673960612691466
239,2.6751313485113837
240,2.671622212505466
241,2.669871094603452
242,2.6570993694281366
243,2.6588337684943433
244,2.6588337684943433
245,2.6605704332680165
246,2.6611498257839723
247,2.6594124047878127
248,2.6657940663176265
249,2.6634699215344377
250,2.6599912929908576
251,2.6617294707035506
252,2.6628895184135977
253,2.664050577719643
254,2.6733756289652155
255,2.6687049574142825
256,2.650759219088937
257,2.650759219088937
258,2.6559443599217563
259,2.6582553839460514
260,2.675717100941537
261,2.6681222707423577
262,2.6634699215344377
263,2.6605704332680165
264,2.6513343458450853
265,2.648461205028175
266,2.655367231638418
267,2.6542137271937443
268,2.6687049574142825
269,2.6594124047878127
270,2.6547903541168805
271,2.6559443599217563
272,2.6519097222222223
273,2.650759219088937
274,2.6381692573402415
275,2.6398790235472025
276,2.6398790235472025
277,2.641591007349762
278,2.642733564013841
279,2.6410200994164685
280,2.6467403075590212
281,2.6450216450216453
282,2.6410200994164685
283,2.642733564013841
284,2.6450216450216453
285,2.6455942844771596
286,2.6547903541168805
287,2.650759219088937
288,2.6501843417913684
289,2.6496097137901127
290,2.6542137271937443
291,2.6576772509786863
292,2.674545852484132
293,2.6675398384632176
294,2.662309368191721
295,2.6599912929908576
296,2.650759219088937
297,2.647313691507799
298,2.6542137271937443
299,2.653637350705755
300,2.6681222707423577
301,2.6582553839460514
302,2.6542137271937443
303,2.6547903541168805
304,2.6513343458450853
305,2.6501843417913684
306,2.637030643072939
307,2.6387389332757505
308,2.6387389332757505
309,2.6410200994164685
310,2.641591007349762
311,2.639308855291577
312,2.6455942844771596
313,2.6433052130651093
314,2.6398790235472025
315,2.641591007349762
316,2.6433052130651093
317,2.644449253408353
318,2.653061224489796
319,2.6490353349230435
320,2.653061224489796
321,2.653061224489796
322,2.6576772509786863
323,2.6605704332680165
324,2.678062678062678
325,2.6704545454545454
326,2.6652126499454742
327,2.6628895184135977
328,2.6542137271937443
329,2.650759219088937
330,2.6576772509786863
331,2.6570993694281366
332,2.671622212505466
333,2.662309368191721
334,2.6576772509786863
335,2.6588337684943433
336,2.655367231638418
337,2.653637350705755
338,2.640449438202247
339,2.6421621621621623
340,2.6421621621621623
341,2.6438771094764175
342,2.6450216450216453
343,2.642733564013841
344,2.648461205028175
345,2.646167171935903
346,2.642733564013841
347,2.644449253408353
348,2.646167171935903
349,2.647313691507799
350,2.6565217391304348
351,2.652485348382896
352,2.6513343458450853
353,2.650759219088937
354,2.655367231638418
355,2.6582553839460514
356,2.675717100941537
357,2.6687049574142825
358,2.664050577719643
359,2.6611498257839723
360,2.6519097222222223
361,2.648461205028175
362,2.655367231638418
363,2.6547903541168805
364,2.6687049574142825
365,2.6594124047878127
366,2.655367231638418
367,2.6559443599217563
368,2.652485348382896
369,2.6513343458450853
370,2.6387389332757505
371,2.640449438202247
372,2.6410200994164685
373,2.6433052130651093
374,2.6438771094764175
375,2.641591007349762
376,2.647313691507799
377,2.6450216450216453
378,2.641591007349762
379,2.642733564013841
380,2.6450216450216453
381,2.6455942844771596
382,2.655367231638418
383,2.6501843417913684
384,2.6547903541168805
385,2.6542137271937443
386,2.6594124047878127
387,2.6617294707035506
388,2.6798245614035086
389,2.672206429040018
390,2.6675398384632176
391,2.6646314871347583
392,2.655367231638418
393,2.652485348382896
394,2.6588337684943433
395,2.6582553839460514
396,2.672790901137358
397,2.6628895184135977
398,2.6588337684943433
399,2.6599912929908576
400,2.6565217391304348
401,2.6547903541168805
402,2.6421621621621623
403,2.644449253408353
404,2.644449253408353
405,2.646167171935903
406,2.6467403075590212
407,2.6450216450216453
408,2.650759219088937
409,2.6490353349230435
410,2.6450216450216453
411,2.646167171935903
412,2.648461205028175
413,2.6496097137901127
414,2.6582553839460514
415,2.653637350705755
416,2.653061224489796
417,2.653061224489796
418,2.6576772509786863
419,2.6605704332680165
420,2.678062678062678
421,2.67103825136612
422,2.6663757364171943
423,2.6634699215344377
424,2.6542137271937443
425,2.650759219088937
426,2.6582553839460514
427,2.6570993694281366
428,2.671622212505466
429,2.662309368191721
430,2.6576772509786863
431,2.6588337684943433
432,2.655367231638418
433,2.653637350705755
434,2.6410200994164685
435,2.6421621621621623
436,2.6421621621621623
437,2.644449253408353
438,2.6455942844771596
439,2.6433052130651093
440,2.6490353349230435
441,2.6467403075590212
442,2.642733564013841
443,2.644449253408353
444,2.6467403075590212
445,2.647313691507799
446,2.6565217391304348
447,2.6519097222222223
448,2.646167171935903
449,2.646167171935903
450,2.650759219088937
451,2.653637350705755
452,2.6704545454545454
453,2.664050577719643
454,2.6588337684943433
455,2.6559443599217563
456,2.6467403075590212
457,2.6433052130651093
458,2.6501843417913684
459,2.6490353349230435
460,2.6646314871347583
461,2.6547903541168805
462,2.6501843417913684
463,2.6513343458450853
464,2.647887323943662
465,2.6467403075590212
466,2.6330532212885154
467,2.635324563295234
468,2.635324563295234
469,2.637030643072939
470,2.6381692573402415
471,2.635893011216566
472,2.6421621621621623
473,2.6398790235472025
474,2.6364617044228695
475,2.637599827325707
476,2.6398790235472025
477,2.640449438202247
478,2.6496097137901127
479,2.6450216450216453
480,2.6519097222222223
481,2.6513343458450853
482,2.6565217391304348
483,2.6594124047878127
484,2.6768893756845564
