sel,mean(delay) [ns]
0,3.3571428571428568
1,3.361760660247593
2,3.3636113404899532
3,3.366391184573003
4,3.3645374449339203
5,3.3654640594877443
6,3.3636113404899532
7,3.368246968026461
8,3.372895390560309
9,3.3756906077348066
10,3.3766233766233764
11,3.3784904617085982
12,3.3812949640287773
13,3.3869179600886916
14,3.3673188206117386
15,3.3719646799116996
16,3.356220818456468
17,3.3571428571428568
18,3.3580654025831276
19,3.361760660247593
20,3.3543782596760914
21,3.358988455195162
22,3.3580654025831276
23,3.3636113404899532
24,3.3571428571428568
25,3.358988455195162
26,3.3497807017543857
27,3.3543782596760914
28,3.3571428571428568
29,3.3626857457347277
30,3.3636113404899532
31,3.3636113404899532
32,3.361760660247593
33,3.3673188206117386
34,3.3673188206117386
35,3.3701047986762274
36,3.3691756272401436
37,3.3691756272401436
38,3.368246968026461
39,3.372895390560309
40,3.3766233766233764
41,3.3803596127247584
42,3.3822308331026845
43,3.3831672203765226
44,3.3869179600886916
45,3.3906770255271916
46,3.3719646799116996
47,3.3766233766233764
48,3.3599120153973057
49,3.3608360836083606
50,3.3626857457347277
51,3.366391184573003
52,3.3580654025831276
53,3.3626857457347277
54,3.3626857457347277
55,3.3673188206117386
56,3.3608360836083606
57,3.3626857457347277
58,3.3543782596760914
59,3.3580654025831276
60,3.3608360836083606
61,3.366391184573003
62,3.368246968026461
63,3.368246968026461
64,3.3571428571428568
65,3.3626857457347277
66,3.3636113404899532
67,3.3654640594877443
68,3.3645374449339203
69,3.3654640594877443
70,3.3636113404899532
71,3.368246968026461
72,3.3719646799116996
73,3.3756906077348066
74,3.3766233766233764
75,3.3784904617085982
76,3.3812949640287773
77,3.3859794957051816
78,3.3673188206117386
79,3.371034482758621
80,3.355299286106535
81,3.356220818456468
82,3.3580654025831276
83,3.361760660247593
84,3.353457738748628
85,3.3580654025831276
86,3.3571428571428568
87,3.3626857457347277
88,3.356220818456468
89,3.3580654025831276
90,3.348862702110167
91,3.3525377229080933
92,3.356220818456468
93,3.361760660247593
94,3.3636113404899532
95,3.3636113404899532
96,3.358988455195162
97,3.3645374449339203
98,3.3654640594877443
