sel,mean(delay) [ns]
0,2.1712864250177684
1,2.2926829268292686
2,2.8072593613599817
3,2.7228163992869874
4,2.000327385824194
5,2.1419807186678352
6,2.6496097137901127
7,2.568306010928962
8,2.7071333628710676
9,2.999509081983309
10,3.0773105011332156
11,2.8827553668318
12,2.69757174392936
13,3.151108818978855
14,3.2525951557093427
15,3.009111056390052
16,2.46122860020141
17,2.5720900862976217
18,3.0843008581524485
19,3.0009823182711197
20,2.3148323546126157
21,2.4425344793124126
22,2.9474191992281717
23,2.8638387625966724
24,2.9438689472416284
25,3.2525951557093427
26,3.333333333333333
27,3.1221257026060294
28,2.3218696560896825
29,2.7816981561575234
30,2.8807166430928803
31,2.6398790235472025
32,2.4661957618567105
33,2.520107238605898
34,3.0270002477086946
35,2.948130277442702
36,2.653061224489796
37,2.822170900692841
38,3.2964661451308337
39,3.2183302607321567
40,2.5206270627062706
41,2.825433526011561
42,2.9129916567342073
43,2.6963812886142984
44,2.2663204747774484
45,2.7240303165403477
46,2.827394724664507
47,2.5846023688663284
48,2.675717100941537
49,2.7982596748339823
50,3.3080671358960476
51,3.2285336856010565
52,2.533167495854063
53,2.7107364685004436
54,3.2259767687434007
55,3.1325301204819276
56,2.3829953198127924
57,2.689260563380282
58,2.7766416723471936
59,2.559698366149979
60,2.1468728039353477
61,2.6072114358864944
62,2.7077332151562157
63,2.464703509479629
