sel,mean(delay) [ns]
0,4.192109777015437
1,4.031672715275486
2,3.983050847457627
3,3.78328173374613
4,4.023707606190319
5,3.863420803035093
6,3.81994373241638
7,3.6218138707765264
8,3.9843495272253016
9,4.2269111034244204
10,4.050381173351011
11,3.8415592580949385
12,3.344280240831965
13,3.7450199203187253
14,3.551293228712584
15,3.3451957295373664
16,4.384642985288841
17,4.2254495159059475
18,4.1763499658236505
19,3.9765701269118123
20,3.670772003604686
21,3.5226289997117326
22,3.4745521751492747
23,3.2691278758694486
24,3.632580261593341
25,3.822333437597748
26,3.652121936640765
27,3.4432234432234434
28,3.162525879917184
29,3.5523255813953485
30,3.3719646799116996
31,3.1649831649831652
32,3.997383055282957
33,3.8379396984924625
34,3.7879727216367023
35,3.5877862595419847
36,4.059800664451827
37,3.89171974522293
38,3.8585412061888222
39,3.6553993419084656
40,3.3701047986762274
41,3.61324659964518
42,3.4412841453111795
43,3.231949219783126
44,3.3859794957051816
45,3.762315270935961
46,3.59729172799529
47,3.3906770255271916
48,3.777434312210201
49,3.618596387326029
50,3.5678832116788324
51,3.368246968026461
52,3.843976093111041
53,3.6773999398134216
54,3.639070875521144
55,3.4364454443194603
56,3.1438127090301005
57,3.3859794957051816
58,3.214943435937911
59,3.0061500615006147
60,3.151108818978855
61,3.530771453337186
62,3.358988455195162
63,3.152734778121775
64,4.222529371112646
65,4.0625
66,4.013136288998358
67,3.8127925117004677
68,4.0544127405441275
69,3.89171974522293
70,3.8512448786637252
71,3.6499402628434883
72,4.011818778726198
73,4.254874651810585
74,4.078771695594126
75,3.8695376820772642
76,3.3766233766233764
77,3.771604938271605
78,3.5835777126099706
79,3.3784904617085982
80,4.414739884393064
81,4.256356670149773
82,4.2065404475043024
83,4.00655737704918
84,3.686274509803922
85,3.5317919075144513
86,3.4864479315263908
87,3.2822992210582864
88,3.6619718309859155
89,3.8524590163934427
90,3.6807228915662646
91,3.4725774367718105
92,3.1765011697426564
93,3.571011104617183
94,3.3850415512465375
95,3.17815344603381
96,4.021059559065482
97,3.863420803035093
98,3.8127925117004677
99,3.614315291333925
100,4.085590103644266
101,3.919178960872354
102,3.884297520661157
103,3.681831877071407
104,3.3963312951639804
105,3.639070875521144
106,3.467650397275823
107,3.257797920554519
108,3.4134078212290504
109,3.7891472868217053
110,3.623962040332147
111,3.418181818181818
112,3.935587761674718
113,3.776266996291718
114,3.7267459591338827
115,3.526695526695527
116,4.005244182235332
117,3.8391454602576185
118,3.802115743621655
119,3.5994108983799706
120,3.306277056277056
121,3.5492303223932615
122,3.3784904617085982
123,3.1690871369294604
124,3.317046688382193
125,3.695192016933777
126,3.524661090279781
127,3.3179473255498237
128,4.179206566347469
129,4.0184149950674115
130,3.9701104613385314
131,3.7704412218451093
132,4.014454664914586
133,3.8524590163934427
134,3.8116032439176544
135,3.611111111111111
136,3.9675324675324672
137,4.212340572216477
138,4.034334763948498
139,3.8247261345852896
140,3.33060779503952
141,3.7267459591338827
142,3.536903039073806
143,3.3315158124318427
144,4.585365853658537
145,4.4259326331039475
146,4.376790830945559
147,4.1763499658236505
148,3.8609794628751977
149,3.7041527735677477
150,3.6597783767595087
151,3.4558823529411766
152,3.829520526480727
153,4.031672715275486
154,3.8609794628751977
155,3.652121936640765
156,3.341536778780421
157,3.7404346495255587
158,3.5502614758861126
159,3.344280240831965
160,4.24158278375564
161,4.0828600066822585
162,4.031672715275486
163,3.83192223267482
164,4.29827646851917
165,4.131169709263015
166,4.097920858484239
167,3.894200127469726
168,3.618596387326029
169,3.8597599494630446
170,3.688499849079384
171,3.478508397381156
172,3.6207407407407404
173,4.00262037340321
174,3.83192223267482
175,3.625037080984871
176,3.901660280970626
177,3.743872549019608
178,3.692958597763675
179,3.493424814179531
180,3.9701104613385314
181,3.803299097416745
182,3.764633394947628
183,3.5616438356164384
184,3.27000267594327
185,3.5135135135135136
186,3.3424507658643328
187,3.1325301204819276
188,3.2770179672834536
189,3.657587548638132
190,3.4854535082715343
191,3.278776495841159
192,3.525678015002885
193,3.3654640594877443
194,3.317046688382193
195,3.11734693877551
196,3.358988455195162
197,3.195606694560669
198,3.1576227390180875
199,2.955259975816203
200,3.3116531165311653
201,3.5564610011641444
202,3.379424778761062
203,3.1699092088197145
204,2.6786497150372646
205,3.075761389378304
206,2.888206097849208
207,2.6827661909989025
208,4.096547100234663
209,3.9368556701030926
210,3.88676844783715
211,3.688499849079384
212,3.3747583540458437
213,3.2217242288426045
214,3.173201765775123
215,2.9710673474349623
216,3.343365253077976
217,3.546140452698781
218,3.372895390560309
219,3.1633445508672016
220,2.8464942930351733
221,3.2439607114414653
222,3.055763940985246
223,2.8504781898763705
224,3.7404346495255587
225,3.582527118147171
226,3.5317919075144513
227,3.3324243250613583
228,3.803299097416745
229,3.6358226718238615
230,3.601532567049808
231,3.399165507649513
232,3.1261192120746992
233,3.361760660247593
234,3.1914337947244715
235,2.9819424109321617
236,3.126919140225179
237,3.5074626865671643
238,3.3360633360633365
239,3.130122950819672
240,3.4067465848898806
241,3.2482721956406166
242,3.19811567652447
243,2.9987730061349693
244,3.476529160739687
245,3.3098591549295775
246,3.2708779443254823
247,3.0688096433952787
248,2.775380422439246
249,3.020266930301532
250,2.847821020741086
251,2.6387389332757505
252,2.783599088838269
253,3.1641636457793885
254,2.9914320685434515
255,2.7855026213813536
