sel,mean(delay) [ns]
0,2.5522138680033417
1,2.7687776496738894
2,2.7209975506568695
3,2.560234653257909
4,2.450862414761332
5,2.6501843417913684
6,2.596133418313151
7,2.4498797113071373
8,3.1906005221932117
9,3.1872717788210747
10,2.7547339945897202
11,2.847821020741086
12,2.7185761957730814
13,2.725853223287977
14,2.260869565217391
15,2.365924491771539
16,2.6105533005768002
17,2.826086956521739
18,2.779167614282465
19,2.618384401114206
20,2.499488647985273
21,2.698763250883392
22,2.6455942844771596
23,2.4979558462796403
24,3.2353719883505425
25,3.231949219783126
26,2.7931428571428576
27,2.8943628612032213
28,2.7534925642181163
29,2.75908783020998
30,2.290104947526237
31,2.3979591836734695
32,2.830669446374797
33,3.041314086610254
34,2.996566944580677
35,2.809195402298851
36,3.0960222954142385
37,3.3018103215347203
38,3.243099787685775
39,3.099949264332826
40,3.2673796791443848
41,3.264760886989046
42,2.8176158635001154
43,2.9227457546041617
44,2.9617062530295684
45,2.9681807141122176
46,2.497445330063356
47,2.6099957283212305
48,2.068732012866091
49,2.2883895131086143
50,2.243848696290856
51,2.07681849082257
52,2.5867908552074512
53,2.7976190476190474
54,2.7436012572968114
55,2.59447983014862
56,2.7429854096520763
57,2.7442173815405346
58,2.287961055982026
59,2.3974887188542278
60,2.6910372164721426
61,2.7011494252873565
62,2.245910678184157
63,2.335180584750621
