sel,mean(delay) [ns]
0,2.9213483146067416
1,3.052710467149638
2,3.6228876371182923
3,3.219178082191781
4,2.941034897713598
5,3.073440643863179
6,3.643410852713178
7,3.2388020143122183
8,3.33060779503952
9,3.4627373193539244
10,4.031672715275486
11,3.6282660332541568
12,3.3287932443475894
13,3.4597961494903737
14,4.0290141773821295
15,3.625037080984871
16,3.040557352575268
17,3.1723779854620977
18,3.7415799142682182
19,3.3378858235454794
20,3.059589384076114
21,3.1914337947244715
22,3.762315270935961
23,3.3580654025831276
24,3.450028232636928
25,3.58147713950762
26,4.150815217391305
27,3.7467423845453705
28,3.448081264108352
29,3.579379027533685
30,4.149405772495756
31,3.7450199203187253
32,3.1773270930837234
33,3.3098591549295775
34,3.879365079365079
35,3.4755403868031856
36,3.19811567652447
37,3.33060779503952
38,3.899170389278877
39,3.4954233409610986
40,3.5867331963604343
41,3.71880706025563
42,4.287719298245614
43,3.884297520661157
44,3.5846289234379585
45,3.7176756921204746
46,4.286215363030515
47,3.8830632348268193
48,3.4432234432234434
49,3.575190169689877
50,4.143777551712445
51,3.7404346495255587
52,3.461756373937677
53,3.5941176470588236
54,4.163543441226576
55,3.76
56,3.8512448786637252
57,3.983050847457627
58,4.55290611028316
59,4.149405772495756
60,3.8488188976377953
61,3.9817530140110784
62,4.5512104283054
63,4.1479972844534965
64,3.3233614359532226
65,3.4558823529411766
66,4.025032938076417
67,3.6207407407407404
68,3.3424507658643328
69,3.4755403868031856
70,4.045018205892089
71,3.641239570917759
72,3.7324373854612096
73,3.864642631246047
74,4.433962264150944
75,4.0290141773821295
76,3.729020445529448
77,3.862199747155499
78,4.430746918056563
79,4.027686222808174
80,3.442253521126761
81,3.574144486692015
82,4.143777551712445
83,3.7392900856793143
84,3.461756373937677
85,3.595175051485731
86,4.164962508520791
87,3.76
88,3.8512448786637252
89,3.983050847457627
90,4.55290611028316
91,4.149405772495756
92,3.8500315059861374
93,3.9817530140110784
94,4.5512104283054
95,4.146589752290465
96,3.579379027533685
97,3.712029161603888
98,4.280210157618214
99,3.876903553299492
100,3.5994108983799706
101,3.7312977099236644
102,4.301302358324533
103,3.8966836734693877
104,3.9882506527415145
105,4.1214165261382805
106,4.690978886756238
107,4.286215363030515
108,3.9869494290375203
109,4.118638355240984
110,4.689178818112049
111,4.284712482468443
112,3.843976093111041
113,3.9765701269118123
114,4.5461309523809526
115,4.142372881355932
116,3.864642631246047
117,3.997383055282957
118,4.566517189835576
119,4.162125340599455
120,4.253393665158371
121,4.3862167982771
122,4.955393349553933
123,4.5512104283054
124,4.251913709116215
125,4.383070301291248
126,4.95338467774625
127,4.54951600893522
128,2.676303109943057
129,2.8085497586761665
130,3.3784904617085982
131,2.9739596008761255
132,2.6957864548863886
133,2.8287037037037037
134,3.398220244716352
135,2.9936305732484074
136,3.0850795253723806
137,3.2183302607321567
138,3.7879727216367023
139,3.3831672203765226
140,3.083522583901085
141,3.215789473684211
142,3.785625774473358
143,3.3812949640287773
144,2.7956989247311825
145,2.9276473406804024
146,3.4974241556954775
147,3.0936708860759494
148,2.815668202764977
149,2.9474191992281717
150,3.5175590097869893
151,3.1125827814569536
152,3.203985317252229
153,3.336974330966685
154,3.906649616368286
155,3.5024362281456005
156,3.20230607966457
157,3.3342428376534787
158,3.904153354632588
159,3.4994272623138603
160,2.9325653947684183
161,3.0641925777331998
162,3.634741225461035
163,3.2302405498281788
164,2.9524039623097362
165,3.0850795253723806
166,3.6553993419084656
167,3.2508645916467143
168,3.3424507658643328
169,3.4745521751492747
170,4.043679682329583
171,3.639070875521144
172,3.3397103033615743
173,3.4725774367718105
174,4.042342044326828
175,3.6379874962786545
176,3.19811567652447
177,3.33060779503952
178,3.900414937759336
179,3.4954233409610986
180,3.217482885729331
181,3.3497807017543857
182,3.919178960872354
183,3.5145240149554215
184,3.6068476977567885
185,3.7392900856793143
186,4.307366936905181
187,3.9029064196742254
188,3.603656738425243
189,3.7370030581039755
190,4.30584918957012
191,3.901660280970626
192,3.3878569448294984
193,3.5205992509363297
194,4.091061265483763
195,3.686274509803922
196,3.408647140864714
197,3.5410026079397277
198,4.110326269761185
199,3.705275924802911
200,3.7973896830329394
201,3.929260450160772
202,4.499263622974963
203,4.095174262734584
204,3.7950310559006213
205,3.9267352185089974
206,4.497607655502392
207,4.092431346282652
208,3.5074626865671643
209,3.640154900208519
210,4.209438511884257
211,3.805668016194332
212,3.527713625866051
213,3.6597783767595087
214,4.229837313949464
215,3.8247261345852896
216,3.9166666666666665
217,4.049039098740888
218,4.618291761148904
219,4.213793103448276
220,3.9141575912876365
221,4.046357615894039
222,4.6165470343785415
223,4.212340572216477
224,3.644497464956755
225,3.776266996291718
226,4.3456614509246085
227,3.9419354838709673
228,3.6641679160419787
229,3.796210003106555
230,4.365844944623079
231,3.961102106969206
232,4.053067993366501
233,4.184931506849315
234,4.754863813229572
235,4.350302598789605
236,4.050381173351011
237,4.183498801780212
238,4.7530143912874365
239,4.3487544483985765
240,3.909149072296865
241,4.041005291005291
242,4.611320754716981
243,4.2065404475043024
244,3.929260450160772
245,4.061149883682286
246,4.630541871921182
247,4.2269111034244204
248,4.318021201413428
249,4.450109249817917
250,5.020542317173378
251,4.6165470343785415
252,4.316495937831155
253,4.448489261012013
254,5.016420361247947
255,4.613061532653831
