sel,mean(delay) [ns]
0,2.90468267173758
1,3.021760633036598
2,3.593060864451632
3,3.4345137717819
4,3.2310946589106293
5,3.347028211448918
6,3.917922411029176
7,3.76
8,3.2805369127516775
9,3.3972755073672505
10,3.9701104613385314
11,3.8116032439176544
12,3.278776495841159
13,3.3963312951639804
14,3.9675324675324672
15,3.809226932668329
16,3.019520632567334
17,3.1365503080082133
18,3.70752427184466
19,3.5492303223932615
20,3.3451957295373664
21,3.461756373937677
22,4.033003300330033
23,3.874445149017121
24,3.3953876076687965
25,3.5125035929864907
26,4.084224598930481
27,3.925473819466752
28,3.3944444444444444
29,3.5114942528735633
30,4.0828600066822585
31,3.924213230571612
32,3.33060779503952
33,3.447108603667137
34,4.0184149950674115
35,3.8597599494630446
36,3.6553993419084656
37,3.771604938271605
38,4.344116601493067
39,4.184931506849315
40,3.70752427184466
41,3.8235294117647056
42,4.39568345323741
43,4.235701906412478
44,3.7041527735677477
45,3.821138211382114
46,4.394102840704782
47,4.2342342342342345
48,3.416270617836176
49,3.533834586466165
50,4.104803493449782
51,3.94702842377261
52,3.742725880551302
53,3.8585412061888222
54,4.430746918056563
55,4.271233834323663
56,3.792675356921167
57,3.9104
58,4.481114778144481
59,4.322603466572338
60,3.791498603785293
61,3.9078989446754075
62,4.479472140762463
63,4.321074964639321
64,3.297355639503508
65,3.4143615535065663
66,3.9856490541422045
67,3.8271218290009394
68,3.6218138707765264
69,3.7392900856793143
70,4.310405643738977
71,4.152225620115528
72,3.6729786594529608
73,3.790322580645161
74,4.362727597286684
75,4.203646370829033
76,3.671875
77,3.7891472868217053
78,4.359614698537281
79,4.202200825309491
80,3.4124546216140743
81,3.52873231302339
82,4.100671140939597
83,3.9419354838709673
84,3.7370030581039755
85,3.8536739198990855
86,4.4259326331039475
87,4.266759776536313
88,3.7879727216367023
89,3.9054010866091406
90,4.476190476190476
91,4.318021201413428
92,3.786798884412767
93,3.9029064196742254
94,4.474551446356646
95,4.316495937831155
96,3.7233394271785496
97,3.8403519798868633
98,4.411552346570397
99,4.251913709116215
100,4.049039098740888
101,4.164962508520791
102,4.736434108527131
103,4.5784938179093295
104,4.09929553840993
105,4.2152466367713
106,4.786525656090873
107,4.628787878787879
108,4.097920858484239
109,4.213793103448276
110,4.784651527016445
111,4.627035213934116
112,3.808039887815519
113,3.925473819466752
114,4.497607655502392
115,4.339488636363637
116,4.133964817320704
117,4.2504347826086954
118,4.822415153906866
119,4.66412213740458
120,4.186365193559438
121,4.30281690140845
122,4.874351814918229
123,4.716325742956387
124,4.183498801780212
125,4.299788881069669
126,4.872408293460925
127,4.712688006170459
128,2.6582553839460514
129,2.774750227066303
130,3.3461117196056955
131,3.1872717788210747
132,2.9833984375
133,3.099949264332826
134,3.671875
135,3.5125035929864907
136,3.0345170101812764
137,3.151108818978855
138,3.72220530003046
139,3.564760793465578
140,3.032258064516129
141,3.148673022416903
142,3.719939117199391
143,3.5616438356164384
144,2.772861356932154
145,2.8888888888888884
146,3.46077598414047
147,3.3018103215347203
148,3.0975918884664133
149,3.214943435937911
150,3.785625774473358
151,3.6271890768774115
152,3.149484536082474
153,3.265633351149118
154,3.8379396984924625
155,3.679614573923517
156,3.147861926841834
157,3.263888888888889
158,3.8355304456999373
159,3.6773999398134216
160,3.083522583901085
161,3.1997905210788162
162,3.771604938271605
163,3.61324659964518
164,3.408647140864714
165,3.525678015002885
166,4.096547100234663
167,3.938124395746052
168,3.4597961494903737
169,3.576236464735148
170,4.1479972844534965
171,3.9882506527415145
172,3.457838143746463
173,3.574144486692015
174,4.146589752290465
175,3.9869494290375203
176,3.1699092088197145
177,3.2867132867132867
178,3.8573232323232327
179,3.6996669694217377
180,3.4954233409610986
181,3.6121785397576116
182,4.183498801780212
183,4.025032938076417
184,3.546140452698781
185,3.6630695443645083
186,4.2342342342342345
187,4.074691563854619
188,3.544083526682135
189,3.6597783767595087
190,4.231301939058172
191,4.073333333333333
192,3.3608360836083606
193,3.4775184974388162
194,4.049039098740888
195,3.8904807386182743
196,3.686274509803922
197,3.802115743621655
198,4.3736578382247675
199,4.2152466367713
200,3.7370030581039755
201,3.8536739198990855
202,4.4243301955105
203,4.266759776536313
204,3.7347188264058677
205,3.8512448786637252
206,4.4227289178429245
207,4.265270506108203
208,3.4755403868031856
209,3.592004703115814
210,4.163543441226576
211,4.005244182235332
212,3.8009331259720063
213,3.9166666666666665
214,4.489346069066863
215,4.330262225372076
216,3.8512448786637252
217,3.9675324675324672
218,4.539375928677563
219,4.381498745069917
220,3.8500315059861374
221,3.9662447257383966
222,4.537690308206461
223,4.37835901110713
224,3.785625774473358
225,3.9029064196742254
226,4.474551446356646
227,4.314971751412429
228,4.110326269761185
229,4.2269111034244204
230,4.799685781618225
231,4.641093809342955
232,4.162125340599455
233,4.278711484593837
234,4.8511314013497415
235,4.690978886756238
236,4.160708205652027
237,4.277213860693035
238,4.849206349206349
239,4.690978886756238
240,3.8719898605830165
241,3.9882506527415145
242,4.559701492537314
243,4.402017291066283
244,4.1978701477155616
245,4.314971751412429
246,4.886045581767293
247,4.7272727272727275
248,4.248956884561891
249,4.365844944623079
250,4.937373737373737
251,4.777169663799843
252,4.2460041695621955
253,4.362727597286684
254,4.935379644588045
255,4.777169663799843
