sel,mean(delay) [ns]
0,2.129290817215543
1,2.2571111932028076
2,2.7766416723471936
3,2.6922229565983695
4,2.315270935960591
5,2.4430227908836466
6,2.963142580019399
7,2.878680800942285
8,2.5195876288659798
9,2.647313691507799
10,3.1666234775848667
11,3.082744702320888
12,2.4503709645077203
13,2.5780590717299576
14,3.09680689305626
15,3.0128205128205128
16,2.6827661909989025
17,2.8104875804967797
18,3.3297002724795637
19,3.2456839309428953
20,2.868544600938967
21,2.9958323118411374
22,3.5155350978135793
23,3.43065693430657
24,3.0718954248366015
25,3.1997905210788162
26,3.71880706025563
27,3.634741225461035
28,3.0024570024570023
29,3.130122950819672
30,3.6499402628434883
31,3.565800992121389
32,2.3806740697447886
33,2.508725107780743
34,3.0277502477700695
35,2.943159922928709
36,2.56614867702646
37,2.6940035273368608
38,3.213252695240599
39,3.1285202252944186
40,2.7697189483227564
41,2.898481973434535
42,3.418181818181818
43,3.333333333333333
44,2.7005524861878456
45,2.8287037037037037
46,3.348862702110167
47,3.263888888888889
48,2.6398790235472025
49,2.767836919592299
50,3.28759752488566
51,3.20230607966457
52,2.825433526011561
53,2.9531174480425326
54,3.473564525298465
55,3.38879645036051
56,3.0292513634110065
57,3.1576227390180875
58,3.6762936221419977
59,3.592004703115814
60,2.9595543715185273
61,3.0881981298963863
62,3.6079126070268677
63,3.5226289997117326
