sel,mean(delay) [ns]
0,3.6358226718238615
1,3.4316203313675935
2,4.0290141773821295
3,3.8451856513530522
4,3.810414717804802
5,3.6068476977567885
6,4.20509291121817
7,4.021059559065482
8,4.194987984895297
9,3.990855649902025
10,4.588809613218175
11,4.405191059841384
12,3.698547215496368
13,3.4954233409610986
14,4.093194770365404
15,3.909149072296865
16,3.44516492810826
17,3.2413793103448274
18,3.8391454602576185
19,3.6553993419084656
20,3.6207407407407404
21,3.417225950782998
22,4.0157739073282945
23,3.83192223267482
24,4.005244182235332
25,3.8009331259720063
26,4.398848092152628
27,4.2152466367713
28,3.5084697100200977
29,3.3044889129259056
30,3.9029064196742254
31,3.71880706025563
32,4.043679682329583
33,3.8403519798868633
34,4.4371822803195355
35,4.253393665158371
36,4.219613259668508
37,4.0157739073282945
38,4.614803625377643
39,4.430746918056563
40,4.604370761115298
41,4.400432120993878
42,4.997955010224949
43,4.814814814814815
44,4.1075630252100845
45,3.904153354632588
46,4.502579218865144
47,4.318021201413428
48,3.8658652325213536
49,3.6619718309859155
50,4.259323806204252
51,4.076050700466978
52,4.042342044326828
53,3.8379396984924625
54,4.435571687840291
55,4.251913709116215
56,4.4259326331039475
57,4.2210708117443865
58,4.818611987381703
59,4.635811836115326
60,3.929260450160772
61,3.725609756097561
62,4.322603466572338
63,4.139566395663957
64,3.644497464956755
65,3.440315315315315
66,4.038334434897555
67,3.8536739198990855
68,3.81994373241638
69,3.616454572358686
70,4.213793103448276
71,4.030343007915567
72,4.203646370829033
73,4.0
74,4.597441685477802
75,4.414739884393064
76,3.70752427184466
77,3.503440366972477
78,4.10204766700235
79,3.917922411029176
80,3.4529528115286805
81,3.249135868120181
82,3.847607052896725
83,3.6641679160419787
84,3.629343629343629
85,3.424887892376682
86,4.023707606190319
87,3.8403519798868633
88,4.013136288998358
89,3.809226932668329
90,4.408369408369409
91,4.223988938817836
92,3.516546762589928
93,3.3125508267823256
94,3.9104
95,3.7267459591338827
96,4.053067993366501
97,3.8488188976377953
98,4.446870451237263
99,4.263782274947662
100,4.229837313949464
101,4.025032938076417
102,4.623533863034431
103,4.440406976744186
104,4.613061532653831
105,4.409960303139661
106,5.008196721311475
107,4.824318989340703
108,4.117250673854447
109,3.9129042587255842
110,4.510889627168697
111,4.327195467422096
112,3.873217115689382
113,3.66966966966967
114,4.268250087320992
115,4.084224598930481
116,4.050381173351011
117,3.8451856513530522
118,4.443636363636363
119,4.259323806204252
120,4.433962264150944
121,4.229837313949464
122,4.828131173449229
123,4.644621816799696
124,3.938124395746052
125,3.733577757409105
126,4.331797235023042
127,4.1479972844534965
128,4.042342044326828
129,3.8391454602576185
130,4.4371822803195355
131,4.253393665158371
132,4.219613259668508
133,4.014454664914586
134,4.613061532653831
135,4.429140993113447
136,4.602636534839925
137,4.398848092152628
138,4.997955010224949
139,4.812918471839307
140,4.1075630252100845
141,3.9029064196742254
142,4.500920810313075
143,4.318021201413428
144,3.8536739198990855
145,3.6499402628434883
146,4.247480013903371
147,4.063851014299967
148,4.0290141773821295
149,3.8247261345852896
150,4.4227289178429245
151,4.2386403052376
152,4.413145539906103
153,4.209438511884257
154,4.807238394964594
155,4.623533863034431
156,3.9166666666666665
157,3.7131570951078703
158,4.310405643738977
159,4.1269841269841265
160,4.451730418943534
161,4.247480013903371
162,4.845360824742268
163,4.662342617321633
164,4.627035213934116
165,4.4243301955105
166,5.022605836415948
167,4.837688044338876
168,5.0123051681706325
169,4.809130263675718
170,5.407079646017699
171,5.222222222222222
172,4.515890613451589
173,4.3119266055045875
174,4.9096022498995575
175,4.725444702242846
176,4.2727272727272725
177,4.069264069264069
178,4.66768525592055
179,4.484403669724771
180,4.450109249817917
181,4.2460041695621955
182,4.8434403487911215
183,4.660564454614798
184,4.833860759493671
185,4.628787878787879
186,5.226689478186484
187,5.04541701073493
188,4.337948171813987
189,4.133964817320704
190,4.73093302361595
191,4.547822850762932
192,4.031672715275486
193,3.8283208020050123
194,4.4259326331039475
195,4.243055555555555
196,4.207988980716253
197,4.003931847968546
198,4.602636534839925
199,4.419529837251356
200,4.5922585494175125
201,4.389367816091954
202,4.987755102040817
203,4.803459119496855
204,4.096547100234663
205,3.892959541255177
206,4.4909959573686145
207,4.307366936905181
208,3.8415592580949385
209,3.6379874962786545
210,4.235701906412478
211,4.051724137931034
212,4.0184149950674115
213,3.81398252184769
214,4.411552346570397
215,4.228373702422145
216,4.402017291066283
217,4.1978701477155616
218,4.795918367346939
219,4.613061532653831
220,3.9054010866091406
221,3.701908512571948
222,4.299788881069669
223,4.115863927248232
224,4.440406976744186
225,4.237170596393897
226,4.835773644637911
227,4.651693947468595
228,4.6165470343785415
229,4.413145539906103
230,5.010250102501025
231,4.828131173449229
232,5.0
233,4.795918367346939
234,5.39514348785872
235,5.211087420042643
236,4.505899705014749
237,4.301302358324533
238,4.899759422614275
239,4.716325742956387
240,4.2622950819672125
241,4.058452341414812
242,4.657012195121951
243,4.472913616398243
244,4.438794042862332
245,4.235701906412478
246,4.833860759493671
247,4.649923896499239
248,4.822415153906866
249,4.618291761148904
250,5.2155356380708495
251,5.032948929159803
252,4.327195467422096
253,4.12280701754386
254,4.719969100038625
255,4.53600593912398
