sel,mean(delay) [ns]
0,2.447426396955738
1,2.273911425381466
2,2.826740689336109
3,2.6657940663176265
4,2.627391958718555
5,2.4543080939947783
6,3.0068897637795278
7,2.8464942930351733
8,2.51440329218107
9,2.3411596375030763
10,2.8943628612032213
11,2.733780760626398
12,3.217482885729331
13,3.0435865504358657
14,3.5962330782813416
15,3.4354793365195393
16,2.56614867702646
17,2.3932628280454367
18,2.9452880212099304
19,2.7848678213309026
20,2.7460674157303373
21,2.57317329964203
22,3.1261192120746992
23,2.9652996845425865
24,2.63418840267299
25,2.4602375679484596
26,3.0128205128205128
27,2.852474323062558
28,3.335152838427948
29,3.162525879917184
30,3.7142857142857144
31,3.554392088423502
32,3.1213282247765006
33,2.948130277442702
34,3.501432664756447
35,3.3406232914160743
36,3.3018103215347203
37,3.1285202252944186
38,3.6807228915662646
39,3.5205992509363297
40,3.1889352818371606
41,3.0157946692991118
42,3.5689252336448596
43,3.408647140864714
44,3.89171974522293
45,3.7176756921204746
46,4.26974143955276
47,4.110326269761185
48,2.9761324890404284
49,2.803395274145446
50,3.355299286106535
51,3.195606694560669
52,3.1559917355371905
53,2.9826702465218453
54,3.5358796296296298
55,3.3747583540458437
56,3.0435865504358657
57,2.87056612638008
58,3.4229691876750703
59,3.262146289375334
60,3.7450199203187253
61,3.5720549546916107
62,4.124198447519406
63,3.9649578195976636
