sel,mean(delay) [ns]
0,2.7684639782510194
1,2.8665259207131126
2,3.533834586466165
3,3.071123397838653
4,3.000245519273263
5,3.053473263368316
6,3.7131570951078703
7,3.407696597880647
8,2.8977946407398623
9,2.8072593613599817
10,2.805325987144169
11,3.17815344603381
12,3.3089629027890606
13,3.2302405498281788
14,3.222573839662447
15,3.2090336134453783
16,2.809841342837434
17,2.90468267173758
18,3.575190169689877
19,3.1141692150866462
20,3.0375341784737757
21,3.0897597977243993
22,3.764633394947628
23,3.457838143746463
24,2.942451240067421
25,2.851808634772462
26,2.849813432835821
27,3.222573839662447
28,3.3636113404899532
29,3.285829524065609
30,3.2778969957081543
31,3.26127568721644
32,3.27438370846731
33,3.3701047986762274
34,4.034334763948498
35,3.5730994152046787
36,2.757220216606498
37,2.806614607257694
38,3.4854535082715343
39,3.174025974025974
40,3.4095982142857144
41,3.3179473255498237
42,3.315246880086815
43,3.7086494688922613
44,3.4597961494903737
45,3.3784904617085982
46,3.379424778761062
47,3.366391184573003
48,2.764705882352941
49,2.8464942930351733
50,3.52873231302339
51,3.0726678400804626
52,2.247149687385068
53,2.2969924812030076
54,2.9754078402727053
55,2.6657940663176265
56,3.154362416107382
57,3.0626566416040104
58,3.060355622339093
59,3.440315315315315
60,2.9545454545454546
61,2.8780028261893547
62,2.868544600938967
63,2.8591483387927004
