sel,mean(delay) [ns]
0,2.59062963748145
1,2.505638712323149
2,3.3424507658643328
3,3.045862412761715
4,2.734392481539494
5,2.648461205028175
6,3.4461364918217714
7,3.173201765775123
8,2.913686218407248
9,2.6519097222222223
10,2.836583101207056
11,2.830669446374797
12,3.410549818587776
13,3.149484536082474
14,3.3378858235454794
15,3.3161465400271375
16,2.6490353349230435
17,2.564533053515215
18,3.4057971014492754
19,3.108623759857543
20,2.772861356932154
21,2.695191883546537
22,3.4974241556954775
23,3.224274406332454
24,2.94174289841117
25,2.6798245614035086
26,2.8658536585365852
27,2.8591483387927004
28,3.467650397275823
29,3.2065074783521386
30,3.3963312951639804
31,3.372895390560309
32,3.2691278758694486
33,3.1939362258233137
34,4.025032938076417
35,3.725609756097561
36,2.764705882352941
37,2.6652126499454742
38,3.4864479315263908
39,3.216635956830745
40,3.3897364771151177
41,3.1285202252944186
42,3.3107558927120024
43,3.3080671358960476
44,3.4686346863468636
45,3.2090336134453783
46,3.38879645036051
47,3.3803596127247584
48,2.7690913210967594
49,2.6957864548863886
50,3.526695526695527
51,3.2268286242408237
52,2.2446730345334314
53,2.151408450704225
54,2.9710673474349623
55,2.6999558108705255
56,2.8991696322657177
57,2.637030643072939
58,2.8182656826568264
59,2.8182656826568264
60,2.9474191992281717
61,2.687486254673411
62,2.8752941176470586
63,2.8598174584600984
