sel,mean(delay) [ns]
0,2.3806740697447886
1,2.7597109304426377
2,2.7491563554555682
3,2.542126066153526
4,2.491335372069317
5,2.7976190476190474
6,2.805325987144169
7,2.6094383941917574
8,2.864510079699953
9,2.942451240067421
10,3.0076298301747477
11,2.67103825136612
12,2.5305446262166083
13,2.7584650112866815
14,2.8150195807417644
15,2.483739837398374
16,2.246736532450818
17,2.596133418313151
18,2.562919463087248
19,2.4116834418788238
20,2.1281783350748866
21,2.4882915903074734
22,2.445467280368221
23,2.3008849557522124
24,2.515956351657402
25,2.6172627971728426
26,2.6542137271937443
27,2.3285060975609757
28,2.77349069450749
29,3.0017194792434294
30,3.058823529411765
31,2.7282875641884345
32,3.0232558139534884
33,3.3859794957051816
34,3.358988455195162
35,3.1931016461980666
36,2.890939200378519
37,3.249135868120181
38,3.1906005221932117
39,3.101522842639594
40,2.9088312306593664
41,2.9958323118411374
42,3.0549999999999997
43,2.7228163992869874
44,2.7547339945897202
45,2.9783085547160617
46,3.036024844720497
47,2.7053353996015055
48,2.159010600706714
49,2.5149207655896277
50,2.4852552369330896
51,2.3227523284546665
52,2.4064592359196535
53,2.754113139508677
54,2.704736609119079
55,2.568306010928962
56,2.4040920716112533
57,2.5061525840853163
58,2.548488008342023
59,2.2760290556900724
60,1.9980379332897318
61,2.2222222222222223
62,2.2815533980582527
63,1.9498962821126535
