sel,mean(delay) [ns]
0,2.6851241485387827
1,2.290104947526237
2,2.8372416995588576
3,2.741139524450426
4,2.7246376811594204
5,2.3329515082092405
6,2.887523629489603
7,2.7886809675947055
8,2.4217201743955608
9,2.7029418270294183
10,2.6628895184135977
11,2.5247933884297518
12,2.1682044002838894
13,2.4484071328391104
14,2.4202812438106553
15,2.3932628280454367
16,2.9855851453701443
17,2.587338556002541
18,3.140580827550758
19,3.0435865504358657
20,2.836583101207056
21,2.446936323588306
22,3.0024570024570023
23,2.9026128266033253
24,2.799541809851088
25,3.0337636544190665
26,3.0039331366764994
27,2.876647834274953
28,2.4592473334674985
29,2.7399103139013454
30,2.7119396360408343
31,2.6851241485387827
32,2.7065337763012183
33,2.3157096835323103
34,2.8604868913857677
35,2.764705882352941
36,3.2379438261791202
37,2.845168800931315
38,3.4029518240044556
39,3.2964661451308337
40,2.7234232226431914
41,3.0046717482173593
42,2.967459932005828
43,2.81437125748503
44,2.666957660410301
45,2.948841698841699
46,2.919952210274791
47,2.9088312306593664
48,3.3701047986762274
49,2.9833984375
50,3.526695526695527
51,3.4287317620650954
52,3.2682535437282696
53,2.878680800942285
54,3.4229691876750703
55,3.3461117196056955
56,2.7185761957730814
57,3.0024570024570023
58,2.9638612660683967
59,2.8150195807417644
60,2.677475898334794
61,2.9624242424242424
62,2.9304556354916067
63,2.916467780429594
