sel1,sel0,mean(delay0) [ns],mean(delay1) [ns],mean(CSC),var(CSC)
256,0,2.714227096292229,2.5621926338673937,15.641509433962264,9.173371306514776
128,0,2.7139390361610247,2.561942427318078,14.444444444444445,24.469135802469147
64,0,2.7139558945500464,2.5622707716423943,14.981481481481481,16.351508916323738
32,0,2.7141854522663356,2.5622377716129234,14.716981132075471,20.35386258454966
16,0,2.7139837501942856,2.562340433585644,14.555555555555555,21.09876543209877
8,0,2.7140171654702208,2.561987188817816,13.88888888888889,30.24691358024691
4,0,2.7141531292014505,2.562233185199183,14.11320754716981,28.21359914560342
2,0,2.714262862722345,2.562410107598448,14.833333333333334,19.842592592592588
1,0,2.714134418570115,2.562132586896984,13.685185185185185,31.363854595336072
0,524288,2.714105820286965,2.5622935236953466,14.132075471698114,28.869348522605918
0,262144,2.713747032294592,2.5621662865407404,13.555555555555555,32.283950617283956
0,131072,2.7137777283700233,2.5621672996394715,13.60377358490566,30.012815948736204
0,65536,2.7139836864521083,2.561743501317144,15.203703703703704,13.08813443072702
0,32768,2.7138999859890958,2.562041937203023,14.685185185185185,19.80829903978052
0,16384,2.7138214637307194,2.561882942785496,13.0,36.943396226415096
0,8192,2.7141064933344605,2.562007074351812,14.851851851851851,18.68175582990398
0,4096,2.71417349980538,2.5622359407727515,13.962962962962964,31.257887517146766
0,2048,2.714073472286338,2.5616908953727715,14.735849056603774,18.798148807404765
0,1024,2.7138273992446975,2.5618230434743245,15.648148148148149,8.413237311385458
0,512,2.713972525234745,2.561305861570767,13.518518518518519,34.24965706447188
0,256,2.71417405890683,2.561507992691104,14.018867924528301,28.735493058027757
0,128,2.7136656088483444,2.5617086678308394,13.88888888888889,30.246913580246915
0,64,2.707740667684379,2.561793201890006,14.925925925925926,35.14266117969822
0,32,2.7138346000380236,2.561584474273942,15.075471698113208,15.767888928444288
0,16,2.7136153123389466,2.5614749193601094,14.444444444444445,23.395061728395067
0,8,2.7137816379357775,2.5614218540376723,14.49056603773585,24.665005339978638
0,4,2.7140618487859807,2.5615196672034224,13.981481481481481,25.129286694101513
0,2,2.713816237370277,2.5613198868102196,15.425925925925926,12.540809327846365
0,1,2.7141019205578205,2.561726361969657,14.150943396226415,27.75080099679601
638976,0,2.714095376037735,2.5615744253065,14.703703703703704,18.764060356652948
319488,0,2.7140953321136574,2.5618929479214336,14.555555555555555,24.358024691358022
159744,0,2.7143788623620355,2.5621465133020784,14.39622641509434,24.23923104307583
79872,0,2.713693461751232,2.561907608025723,14.277777777777779,24.904320987654316
39936,0,2.71397815709101,2.561952398376398,14.722222222222221,19.42283950617284
19968,0,2.7141815593155423,2.562065912414997,15.0,16.754716981132077
9984,0,2.7135318708898724,2.5614251992809876,13.481481481481481,32.990397805212616
4992,0,2.7137380973587018,2.561544583910251,13.962962962962964,30.702331961591206
2496,0,2.7136281031085696,2.5618069494596223,14.20754716981132,25.07013171947313
1248,0,2.713788338896341,2.56166885926225,13.648148148148149,32.857681755829915
624,0,2.7138175332804466,2.561949338807442,15.981132075471699,3.414738341046635
312,0,2.714033919503277,2.562260798894781,14.203703703703704,26.79183813443073
156,0,2.714022768730905,2.561783253930896,14.277777777777779,24.830246913580233
78,0,2.71412858312315,2.561806957699488,15.11320754716981,14.779636881452474
39,0,2.714424788379384,2.5619225222170368,14.203703703703704,25.68072702331962
19,524288,2.7144191672178692,2.56194242965819,12.703703703703704,39.9122085048011
9,786432,2.714101920158854,2.5617212775445193,15.18867924528302,16.190815236739052
4,917504,2.7144861973264347,2.5623155758699614,14.88888888888889,17.72839506172839
2,458752,2.71517883868797,2.562400215985716,13.703703703703704,34.838134430727024
1,229376,2.714891003536681,2.5623492953527003,14.245283018867925,24.751156995372014
0,638976,2.7145979495537365,2.5619921826051835,15.38888888888889,12.385802469135804
0,319488,2.7143408359691152,2.5617821019529563,15.584905660377359,9.676753292986831
0,159744,2.7146147391323847,2.561813171419022,14.574074074074074,23.948216735253773
0,79872,2.71430193409634,2.56186283139036,13.666666666666666,32.407407407407405
0,39936,2.713855567053246,2.5617309506119517,14.716981132075471,19.750088999644003
0,19968,2.7141735319148554,2.5614958857184327,15.222222222222221,16.506172839506178
0,9984,2.714597888039005,2.561425207670798,15.222222222222221,16.061728395061735
0,4992,2.7146025711585007,2.561559154913581,14.679245283018869,21.953720185119256
0,2496,2.708546378499863,2.5618031467663047,15.685185185185185,23.474965706447197
0,1248,2.7082294675458907,2.5622461065335833,17.24074074074074,11.516117969821678
0,624,2.7083390539844148,2.5617309322883304,15.962264150943396,28.036311854752576
0,312,2.7145978671388877,2.5619125899025015,14.833333333333334,20.39814814814815
0,156,2.7143914509572458,2.562191168206547,14.62962962962963,23.52949245541838
0,78,2.7082501764937135,2.561908811268498,16.433962264150942,20.924884300462793
0,39,2.7143242571804014,2.5622458949408116,14.592592592592593,22.3525377229081
638976,19,2.714555274955447,2.5624912541645752,15.075471698113208,14.749021003915987
860160,9,2.714447105260854,2.562399267401154,15.25925925925926,13.266117969821675
1003520,4,2.7146314303869867,2.5622956722399124,14.333333333333334,25.629629629629633
501760,2,2.7144274251851517,2.5623193642888644,14.547169811320755,22.587397650409407
250880,1,2.7146592973763766,2.5623702721885744,14.555555555555555,23.24691358024691
535040,0,2.7144672789646944,2.5624153069164946,14.777777777777779,20.20987654320988
267520,0,2.7145040910308573,2.562440555789534,15.283018867924529,11.863296546813817
133760,0,2.7141456754612006,2.5621414210607107,14.185185185185185,27.224965706447186
66880,0,2.7141968762061204,2.5619971819324627,15.166666666666666,13.509259259259261
33440,0,2.7141303780751835,2.561989916862161,13.679245283018869,30.293342826628685
16720,0,2.714275285605773,2.562046901652382,14.61111111111111,20.6820987654321
8360,0,2.7140898340139663,2.5619822439907156,14.833333333333334,19.768518518518515
4180,0,2.713747500908765,2.5618981605888256,14.433962264150944,26.17016731933072
2090,0,2.7132649644806017,2.5620720444240526,13.0,36.0
1045,0,2.713441827253229,2.56168581074862,14.415094339622641,23.789960840156642
522,524288,2.713838552240943,2.561813089560184,14.425925925925926,24.39266117969822
261,262144,2.7139837077918596,2.561907598737442,14.518518518518519,24.805212620027422
130,655360,2.713906735862292,2.5617815979169833,13.377358490566039,33.70665717337131
65,327680,2.7143521628975686,2.562101665290442,15.018518518518519,15.870027434842246
32,688128,2.7139783859924655,2.5620668322296862,13.703703703703704,29.838134430727024
16,344064,2.7138630421885943,2.561680762647885,14.830188679245284,19.725881096475604
8,172032,2.7135650809834506,2.5614848683148193,15.037037037037036,15.998628257887516
4,86016,2.713743657677708,2.5620170514151823,14.018518518518519,27.573731138545956
2,43008,2.714168403069485,2.5622783181224116,14.150943396226415,27.10929156283375
1,21504,2.714307498453514,2.5624150645807644,15.0,16.40740740740741
0,535040,2.7139313125273796,2.5620041007265675,13.339622641509434,34.63937344250624
0,267520,2.713765996295399,2.562176521632292,14.944444444444445,17.385802469135804
0,133760,2.713933590786408,2.562141405715414,12.666666666666666,40.25925925925926
0,66880,2.7079369455759013,2.5622834069154967,16.245283018867923,28.29832680669277
0,33440,2.7137449604657413,2.5621115679454483,14.62962962962963,20.677640603566527
0,16720,2.7076517293449403,2.561778295935773,16.944444444444443,17.570987654320984
0,8360,2.7136185633286614,2.5619138624953366,13.09433962264151,39.29298682805268
0,4180,2.7075348697974384,2.561937454238834,15.018518518518519,38.684842249657066
0,2090,2.7130963870183256,2.5614351318524577,13.685185185185185,31.400891632373114
0,1045,2.713485962755102,2.5618981406030943,13.622641509433961,32.91420434318264
638976,522,2.713481393106869,2.5616240991111563,12.11111111111111,44.024691358024675
319488,261,2.7135371760446536,2.5616788072684624,15.092592592592593,15.528463648834022
765952,130,2.7132491468295883,2.5619342185754452,13.566037735849056,31.981488074047707
382976,65,2.706924021197184,2.5616539473559112,15.666666666666666,33.7037037037037
732160,32,2.71328129872078,2.5617663994992173,13.547169811320755,33.6062655749377
366080,16,2.713387713554948,2.5615793524638297,14.277777777777779,25.978395061728385
183040,8,2.7133418850488464,2.561639028792615,13.851851851851851,28.97805212620028
91520,4,2.7137323296981584,2.5621926290199903,14.20754716981132,23.938056247775016
45760,2,2.7137492385462285,2.5621613067465137,15.018518518518519,14.20336076817558
22880,1,2.71335303588884,2.561679106825205,14.722222222222221,19.904320987654316
650416,0,2.7133210856333574,2.5616143824713156,15.037735849056604,15.16838732645069
325208,0,2.7133363111548117,2.561763363377735,13.981481481481481,26.870027434842253
162604,0,2.713431205776073,2.5618230445665904,14.851851851851851,17.237311385459535
81302,0,2.7133228690173463,2.5618175775089167,14.452830188679245,22.851548593805624
40651,0,2.713397692639422,2.561748437713672,14.037037037037036,26.03566529492455
20325,524288,2.713749271500226,2.561852875285519,14.537037037037036,23.285665294924556
10162,786432,2.713975042771714,2.562263137785503,15.0,16.150943396226417
5081,393216,2.713905525356233,2.5621364479359388,15.018518518518519,17.01817558299039
2540,720896,2.7137549711220212,2.5617922273913356,14.867924528301886,18.07689569241723
1270,360448,2.714095356401789,2.5621016000170136,14.574074074074074,23.28155006858711
635,180224,2.7140517961090556,2.562027003194387,15.444444444444445,12.506172839506174
317,614400,2.7143447394927778,2.562045143889155,15.39622641509434,12.088287646849409
158,831488,2.7141400988398705,2.562181251909806,15.314814814814815,12.28978052126201
79,415744,2.7136208833534976,2.5620468756722605,15.037037037037036,17.665294924554185
39,732160,2.7134536346330256,2.5616970688417413,13.716981132075471,31.712353150587386
19,890368,2.7132135698267943,2.5609429670679877,13.722222222222221,31.645061728395063
9,969472,2.7131075706746373,2.5606699187111586,14.88888888888889,22.246913580246908
4,1009024,2.7131733224123438,2.5611736761448163,14.452830188679245,25.040227839088647
2,504512,2.7073015231513295,2.5616390329655565,15.74074074074074,29.229080932784647
1,252256,2.7068236854044145,2.5611184275535726,15.283018867924529,42.051975792096826
0,650416,2.7131187702573283,2.561340663189492,14.74074074074074,20.562414266117962
0,325208,2.7068461531858734,2.561320805728024,15.574074074074074,31.20747599451303
0,162604,2.7127186321686043,2.560910289714227,14.943396226415095,18.88358846564614
0,81302,2.712979324188683,2.5611219267093244,14.462962962962964,22.84122085048011
0,40651,2.706984924737248,2.5610722143199016,16.5,17.73148148148148
638976,20325,2.707038721769234,2.561047513017441,15.433962264150944,34.28337486650054
860160,10162,2.7130887082125827,2.560997698932368,13.925925925925926,29.216735253772296
430080,5081,2.7067017182058035,2.5608137620827787,16.185185185185187,19.373113854595324
690176,2540,2.7067257893409575,2.56107322848772,13.452830188679245,51.040227839088644
345088,1270,2.707062772282881,2.5616788102965895,16.925925925925927,17.216735253772292
172544,635,2.7067408407433056,2.5612263308224748,15.462962962962964,36.43381344307271
561408,317,2.712834087654097,2.561239987346945,13.566037735849056,31.906016375934495
886912,158,2.7120704655898775,2.561604217642675,14.666666666666666,20.444444444444443
443456,79,2.7064203484795355,2.5615536202897435,17.433962264150942,13.038091847632607
696864,39,2.712683712645695,2.5614848694045937,14.981481481481481,15.832990397805217
823568,19,2.712762181297198,2.5616390373937032,14.74074074074074,19.488340192043893
