sel,mean(delay) [ns]
0,2.3577078911827125
1,2.4726831242411977
2,2.7597109304426377
3,2.8551401869158877
4,2.721603563474387
5,2.836583101207056
6,3.123721881390593
7,3.2183302607321567
8,2.8124280782508633
9,2.9276473406804024
10,3.214943435937911
11,3.3089629027890606
12,2.7918665752798724
13,2.906755470980019
14,3.1939362258233137
15,3.2884822389666306
16,2.204582356124842
17,2.319665907365224
18,2.6072114358864944
19,2.7017466283440195
20,2.5688459112886273
21,2.683355292050944
22,2.9710673474349623
23,3.065730055193176
24,2.6588337684943433
25,2.7741203178206586
26,3.061122244488978
27,3.156807026608112
28,2.6387389332757505
29,2.7534925642181163
30,3.041314086610254
31,3.1357454452142672
32,2.303921568627451
33,2.418844022169438
34,2.7065337763012183
35,2.8014672168729944
36,2.6675398384632176
37,2.782965156000911
38,3.07035175879397
39,3.1649831649831652
40,2.7584650112866815
41,2.873941674506115
42,3.1617076326002587
43,3.2560618172128963
44,2.738068563746359
45,2.8538066324147593
46,3.141388174807198
47,3.236228813559322
48,2.964580300824842
49,3.0804134106377616
50,3.3673188206117386
51,3.461756373937677
52,3.3297002724795637
53,3.444193912063134
54,3.7312977099236644
55,3.82592360676268
56,3.420095158130423
57,3.53485681226497
58,3.822333437597748
59,3.9166666666666665
60,3.400111296605454
61,3.5145240149554215
62,3.802115743621655
63,3.8966836734693877
