sel,mean(delay) [ns]
0,2.3970184386033737
1,2.510271158586689
2,2.803395274145446
3,2.9109099571224393
4,2.7697189483227564
5,2.883435582822086
6,3.1765011697426564
7,3.2831810854379366
8,2.826740689336109
9,2.941034897713598
10,3.2328042328042326
11,3.3406232914160743
12,2.815668202764977
13,2.929050814956855
14,3.222573839662447
15,3.3297002724795637
16,2.2496318114874816
17,2.3631792690001934
18,2.6559443599217563
19,2.7628306579244857
20,2.6228804464477355
21,2.735616745019028
22,3.0285006195786868
23,3.1357454452142672
24,2.6792370094277573
25,2.7925045703839126
26,3.0858585858585856
27,3.1922675026123306
28,2.6675398384632176
29,2.781065088757396
30,3.0742138364779876
31,3.180635085892764
32,2.8104875804967797
33,2.9241445321847332
34,3.217482885729331
35,3.3242655059847657
36,3.183949973944763
37,3.297355639503508
38,3.5909491625036734
39,3.697428139183056
40,3.2413793103448274
41,3.3543782596760914
42,3.647761194029851
43,3.755377996312231
44,3.2302405498281788
45,3.343365253077976
46,3.6358226718238615
47,3.742725880551302
48,2.9973019376992887
49,3.1109979633401226
50,3.4048481471161884
51,3.5114942528735633
52,3.371034482758621
53,3.4844596521243227
54,3.777434312210201
55,3.884297520661157
56,3.427769985974755
57,3.5410026079397277
58,3.8343269532475683
59,3.9406643018381167
60,3.416270617836176
61,3.52873231302339
62,3.822333437597748
63,3.9279974284795887
