sel,mean(delay) [ns]
0,2.3765071956437183
1,2.4867724867724865
2,2.7874087591240877
3,2.8861596598960793
4,2.7295063658700025
5,2.8392193308550184
6,3.140580827550758
7,3.23966065747614
8,2.7944203064257946
9,2.90468267173758
10,3.2056663168940194
11,3.3044889129259056
12,2.77349069450749
13,2.883435582822086
14,3.183949973944763
15,3.2831810854379366
16,2.2853936786983358
17,2.3956087041756517
18,2.6963812886142984
19,2.7956989247311825
20,2.6387389332757505
21,2.7485380116959064
22,3.0496630895932118
23,3.147861926841834
24,2.7029418270294183
25,2.813075506445672
26,3.1133757961783437
27,3.2124079915878023
28,2.6821773485513605
29,2.7925045703839126
30,3.0928878764869654
31,3.1922675026123306
32,2.8578110383536015
33,2.9681807141122176
34,3.2682535437282696
35,3.3673188206117386
36,3.2098765432098766
37,3.3206521739130435
38,3.6207407407407404
39,3.719939117199391
40,3.2752613240418116
41,3.3850415512465375
42,3.686274509803922
43,3.785625774473358
44,3.2543275632490016
45,3.3645374449339203
46,3.6652669466106778
47,3.763473975977826
48,3.045862412761715
49,3.156807026608112
50,3.4568599717114568
51,3.5564610011641444
52,3.398220244716352
53,3.5084697100200977
54,3.809226932668329
55,3.9078989446754075
56,3.4637188208616783
57,3.574144486692015
58,3.874445149017121
59,3.9739837398373985
60,3.4432234432234434
61,3.5533585344576912
62,3.854889589905363
63,3.9534131349077968
