sel,mean(delay) [ns]
0,2.6704545454545454
1,2.4776966747769666
2,3.058058058058058
3,2.8719153936545236
4,3.081967213114754
5,2.8888888888888884
6,3.4696195343554797
7,3.2831810854379366
8,2.4217201743955608
9,2.229113462240058
10,2.809195402298851
11,2.6228804464477355
12,3.073440643863179
13,2.8800377091680414
14,3.4597961494903737
15,3.27350656308599
16,2.5185490519373452
17,2.3254043767840153
18,2.906064209274673
19,2.719181130396084
20,2.929753056820906
21,2.736842105263158
22,3.317046688382193
23,3.130122950819672
24,2.273911425381466
25,2.0803541028260133
26,2.6611498257839723
27,2.4746861077359257
28,2.9206500956022947
29,2.7270698504798037
30,3.3080671358960476
31,3.1213282247765006
32,3.0983772819472617
33,2.90468267173758
34,3.4854535082715343
35,3.2991360691144713
36,3.509477311889719
37,3.317046688382193
38,3.8966836734693877
39,3.7109019131491037
40,2.852474323062558
41,2.6594124047878127
42,3.23966065747614
43,3.053473263368316
44,3.5004296763105125
45,3.307171853856563
46,3.888005090677696
47,3.701908512571948
48,2.6139037433155083
49,2.4207606973058637
50,3.0017194792434294
51,2.8150195807417644
52,3.025501361723199
53,2.831981460023175
54,3.4124546216140743
55,3.2259767687434007
56,2.367758186397985
57,2.174764192916889
58,2.7553551296505074
59,2.5688459112886273
60,3.0157946692991118
61,2.822822822822823
62,3.4029518240044556
63,3.216635956830745
