sel,mean(delay) [ns]
0,2.0359880039986673
1,2.144988590486221
2,2.3113296765651596
3,2.5474254742547426
4,2.1193201526188
5,2.2283005105762217
6,2.395139161113289
7,2.6307857911733046
8,2.611111111111111
9,2.7203918076580584
10,2.8868414835813843
11,3.122923588039867
12,2.805325987144169
13,2.914381111376103
14,3.08119011598588
15,3.317046688382193
16,2.1544428772919604
17,2.262962962962963
18,2.4299065420560746
19,2.6657940663176265
20,2.237275723178323
21,2.346390168970814
22,2.5133689839572195
23,2.7491563554555682
24,2.7295063658700025
25,2.837900603808639
26,3.0054107230693554
27,3.2413793103448274
28,2.9227457546041617
29,3.0315058298189035
30,3.19811567652447
31,3.4345137717819
32,2.7023440955329505
33,2.8111341154819414
34,2.977582846003899
35,3.213252695240599
36,2.7861377108983127
37,2.8943628612032213
38,3.0618892508143327
39,3.297355639503508
40,3.2778969957081543
41,3.3869179600886916
42,3.5533585344576912
43,3.7879727216367023
44,3.471590909090909
45,3.58147713950762
46,3.747316773995707
47,3.983050847457627
48,2.557020297133292
49,2.6657940663176265
50,2.8332946904706704
51,3.0688096433952787
52,2.6410200994164685
53,2.750393878010353
54,2.9171640009548816
55,3.152734778121775
56,3.1333333333333337
57,3.2422393207747415
58,3.4095982142857144
59,3.644497464956755
60,3.3269806697522464
61,3.4364454443194603
62,3.603656738425243
63,3.8391454602576185
