sel,mean(delay) [ns]
0,2.381602026895342
1,2.4964249233912157
2,3.0549999999999997
3,2.9318618042226485
4,2.5715488215488214
5,2.6863046823477688
6,3.244822092405735
7,3.1221257026060294
8,2.1266968325791855
9,2.241790497156485
10,2.8001833180568285
11,2.677475898334794
12,2.8176158635001154
13,2.9325653947684183
14,3.4914285714285715
15,3.368246968026461
16,2.231555880204529
17,2.346390168970814
18,2.9053732762719924
19,2.7823315118397085
20,2.4217201743955608
21,2.5357958082589747
22,3.0944542922258798
23,2.9717898832684826
24,1.9767065674538984
25,2.091749400890106
26,2.650759219088937
27,2.527927182457592
28,2.6675398384632176
29,2.782965156000911
30,3.341536778780421
31,3.2183302607321567
32,2.803395274145446
33,2.917860553963706
34,3.476529160739687
35,3.353457738748628
36,2.9936305732484074
37,3.107833163784334
38,3.6663666366636667
39,3.5430559582487673
40,2.547956630525438
41,2.6628895184135977
42,3.2217242288426045
43,3.099163073801674
44,3.2388020143122183
45,3.353457738748628
46,3.9129042587255842
47,3.7891472868217053
48,2.313517606967058
49,2.4284578696343404
50,2.9877750611246947
51,2.864510079699953
52,2.5035853308748206
53,2.618384401114206
54,3.1773270930837234
55,3.0542364408897775
56,2.0586253369272236
57,2.1736036997509784
58,2.7325581395348837
59,2.6094383941917574
60,2.74977497749775
61,2.864510079699953
62,3.4239282712244328
63,3.300027005130975
