sel,mean(delay) [ns]
0,2.456281407035176
1,2.5742574257425743
2,3.138967377343951
3,2.979034617259873
4,2.7918665752798724
5,2.90952380952381
6,3.473564525298465
7,3.313449023861171
8,2.8658536585365852
9,2.9833984375
10,3.5471698113207544
11,3.3869179600886916
12,2.851808634772462
13,2.9689018464528667
14,3.53281295172015
15,3.372895390560309
16,2.29526671675432
17,2.4135887813549277
18,2.976857490864799
19,2.816966343937298
20,2.6302195436935
21,2.7473021582733814
22,3.3107558927120024
23,3.151108818978855
24,2.704138083646824
25,2.8215192796120987
26,3.3850415512465375
27,3.2259767687434007
28,2.6898525203609953
29,2.8079044117647056
30,3.371034482758621
31,3.2115637319316686
32,2.90468267173758
33,3.0232558139534884
34,3.585680751173709
35,3.425848051583964
36,3.2388020143122183
37,3.3571428571428568
38,3.920436316971447
39,3.76
40,3.3125508267823256
41,3.43065693430657
42,3.9934640522875817
43,3.8343269532475683
44,3.2991360691144713
45,3.417225950782998
46,3.980456026058632
47,3.81994373241638
48,3.0726678400804626
49,3.1906005221932117
50,3.754224270353302
51,3.595175051485731
52,3.407696597880647
53,3.525678015002885
54,4.089692101740294
55,3.930524284335799
56,3.4814814814814814
57,3.5994108983799706
58,4.163543441226576
59,4.003931847968546
60,3.467650397275823
61,3.585680751173709
62,4.149405772495756
63,3.989552726085537
